symbol,ltp,changepct,contribution
INFY,1144.0,1.24,14.12
RELIANCE,1317.0,0.55,11.54
ICICIBANK,1422.7,0.54,10.95
BHARTIARTL,1947.0,0.62,7.24
LT,4119.0,0.71,6.84
SBIN,1048.0,0.82,6.64
M&M,3443.0,0.85,5.71
INDIGO,5218.0,2.01,5.33
BAJFINANCE,1087.4,0.97,5.31
ITC,271.4,0.63,5.04
ETERNAL,331.0,1.18,5.03
ADANIENT,3110.0,3.72,4.98
MAXHEALTH,1016.0,2.57,4.32
ADANIPORTS,1702.7,1.83,4.14
SHRIRAMFIN,1138.5,1.74,4.06
TCS,2296.2,0.53,3.44
APOLLOHOSP,8889.0,2.15,3.3
BEL,413.25,1.04,3.21
TITAN,5124.8,0.9,2.91
SUNPHARMA,1922.0,0.63,2.36
BAJAJ-AUTO,11927.0,1.08,2.18
TECHM,1599.9,1.0,1.9
MARUTI,13678.0,0.43,1.82
TRENT,2930.0,0.86,1.7
TATASTEEL,186.94,0.34,1.02
JIOFIN,243.15,0.48,1.0
NESTLEIND,1479.0,0.52,0.97
ULTRACEMCO,11540.0,0.31,0.9
DRREDDY,1193.5,0.29,0.44
NTPC,339.85,0.1,0.32
BAJAJFINSV,2004.0,0.11,0.27
KOTAKBANK,401.6,0.04,0.25
EICHERMOT,8055.0,0.1,0.19
GRASIM,3289.6,0.05,0.11
