symbol,ltp,changepct,contribution
HDFCBANK,965.25,1.5,49.55
ICICIBANK,1372.0,1.78,40.45
KOTAKBANK,2063.3,3.54,25.94
AXISBANK,1159.5,2.47,18.89
TATAMOTORS,718.35,5.61,17.0
SUNPHARMA,1636.2,2.63,11.69
SHRIRAMFIN,648.7,5.29,10.25
ITC,405.6,1.01,9.03
TRENT,4832.0,3.3,8.52
RELIANCE,1368.7,0.34,7.3
TCS,2914.2,0.89,7.07
M&M,3463.4,1.06,6.21
ADANIENT,2592.7,3.46,4.64
JIOFIN,300.05,2.34,4.48
HINDUNILVR,2536.2,0.87,4.08
ETERNAL,329.0,1.08,3.94
TITAN,3408.3,1.23,3.88
INFY,1445.8,0.28,3.41
ONGC,243.04,1.48,3.16
DRREDDY,1244.7,1.72,2.82
GRASIM,2789.7,1.19,2.81
ADANIPORTS,1422.7,1.37,2.79
LT,3670.3,0.31,2.74
TECHM,1416.0,1.12,2.42
TATACONSUM,1144.8,1.37,2.35
NESTLEIND,1166.4,1.17,2.27
HDFCLIFE,764.0,1.0,1.79
BEL,406.5,0.63,1.6
CIPLA,1513.0,0.65,1.28
INDUSINDBK,743.15,1.03,1.28
HCLTECH,1389.5,0.32,1.2
WIPRO,241.07,0.71,1.09
HINDALCO,765.95,0.52,1.06
SBILIFE,1801.1,0.59,1.06
APOLLOHOSP,7441.0,0.43,0.68
JSWSTEEL,1146.1,0.3,0.66
POWERGRID,280.65,0.14,0.44
EICHERMOT,7021.5,0.23,0.4
BAJAJFINSV,2007.0,0.03,0.07
NTPC,340.25,-0.06,-0.23
COALINDIA,388.5,-0.37,-0.74
HEROMOTOCO,5432.5,-0.73,-0.82
BAJAJ-AUTO,8626.5,-0.6,-1.21
MARUTI,15965.0,-0.4,-1.45
ASIANPAINT,2335.8,-0.6,-1.49
TATASTEEL,167.51,-0.75,-1.96
ULTRACEMCO,12095.0,-1.04,-3.18
BAJFINANCE,987.7,-1.12,-5.7
BHARTIARTL,1867.6,-0.57,-6.43
SBIN,864.1,-0.96,-6.56
