symbol,ltp,changepct,contribution
BHARTIARTL,1936.5,1.82,21.01
TCS,2200.6,0.88,5.65
SUNPHARMA,1942.6,1.1,4.07
APOLLOHOSP,8900.5,1.34,2.03
JSWSTEEL,1247.7,0.83,1.86
HINDALCO,974.3,0.77,1.83
TATASTEEL,188.27,0.62,1.83
DRREDDY,1246.2,0.95,1.44
ADANIPORTS,1821.9,0.64,1.43
CIPLA,1438.1,0.8,1.39
ETERNAL,286.15,0.33,1.39
ADANIENT,3188.9,0.36,0.48
ONGC,248.9,0.18,0.36
COALINDIA,430.6,0.09,0.16
POWERGRID,286.15,0.05,0.12
NESTLEIND,1427.1,0.01,0.02
TATACONSUM,1097.6,-0.09,-0.14
EICHERMOT,7279.5,-0.23,-0.44
BEL,410.1,-0.17,-0.52
AXISBANK,1317.6,-0.14,-1.0
WIPRO,177.14,-0.72,-1.02
ASIANPAINT,2641.0,-0.42,-1.11
SBILIFE,1840.3,-0.84,-1.52
ULTRACEMCO,11496.0,-0.65,-1.86
TITAN,4573.7,-0.6,-1.92
MAXHEALTH,1092.9,-1.2,-1.99
TRENT,2869.1,-1.07,-2.08
GRASIM,3113.3,-0.99,-2.12
HINDUNILVR,2120.2,-0.49,-2.12
TECHM,1484.3,-1.34,-2.51
ICICIBANK,1407.7,-0.13,-2.6
NTPC,348.15,-1.02,-3.21
BAJAJ-AUTO,10166.0,-2.07,-4.13
TMPV,333.35,-2.6,-4.38
JIOFIN,235.97,-2.25,-4.65
BAJAJFINSV,1869.2,-2.04,-4.86
HDFCLIFE,555.2,-3.17,-5.41
INDIGO,5108.0,-2.32,-6.08
RELIANCE,1293.0,-0.3,-6.22
MARUTI,13489.0,-1.5,-6.28
SHRIRAMFIN,1013.9,-3.26,-7.53
BAJFINANCE,1006.6,-1.56,-8.44
KOTAKBANK,378.65,-1.56,-9.64
INFY,1092.9,-0.88,-9.91
ITC,275.55,-1.47,-11.63
M&M,3093.3,-2.12,-14.07
HCLTECH,1166.7,-4.46,-15.34
SBIN,1015.4,-2.08,-16.66
LT,3848.7,-2.03,-19.33
HDFCBANK,809.4,-1.05,-32.07
