symbol,ltp,changepct,contribution
HDFCBANK,811.75,2.05,63.99
ICICIBANK,1388.4,2.37,48.52
HINDUNILVR,2310.7,3.55,15.7
NESTLEIND,1379.9,7.27,13.76
BAJFINANCE,938.85,2.3,12.72
AXISBANK,1377.7,1.7,12.37
ITC,309.65,1.52,12.29
TCS,2610.5,1.2,7.87
ETERNAL,259.48,1.8,7.74
TRENT,4390.5,3.48,6.93
LT,4075.4,0.6,5.84
BHARTIARTL,1855.0,0.48,5.66
M&M,3247.3,0.8,5.43
KOTAKBANK,382.15,0.78,4.93
HCLTECH,1441.2,0.9,3.16
TATACONSUM,1142.0,1.93,2.99
ULTRACEMCO,12039.0,1.02,2.98
SBIN,1111.85,0.36,2.95
ASIANPAINT,2543.6,1.06,2.87
BAJAJFINSV,1851.4,1.14,2.77
ADANIPORTS,1594.1,0.99,2.26
WIPRO,205.01,1.25,1.81
APOLLOHOSP,7744.0,1.14,1.77
HINDALCO,1021.65,0.63,1.53
MAXHEALTH,1020.25,0.88,1.49
GRASIM,2777.7,0.64,1.4
HDFCLIFE,614.2,0.73,1.27
JSWSTEEL,1279.6,0.4,0.91
INDIGO,4693.1,0.32,0.86
INFY,1313.2,0.05,0.58
COALINDIA,443.15,0.32,0.57
CIPLA,1232.5,0.24,0.42
TATASTEEL,212.01,0.14,0.42
MARUTI,13461.0,0.08,0.34
TMPV,355.9,0.06,0.1
SHRIRAMFIN,1045.3,0.01,0.02
EICHERMOT,7240.5,-0.03,-0.06
ONGC,283.1,-0.09,-0.18
BAJAJ-AUTO,9793.0,-0.1,-0.2
ADANIENT,2226.0,-0.16,-0.22
POWERGRID,319.35,-0.11,-0.28
TECHM,1500.8,-0.24,-0.46
SUNPHARMA,1665.2,-0.2,-0.76
NTPC,396.2,-0.45,-1.45
DRREDDY,1220.6,-0.97,-1.5
JIOFIN,234.75,-1.01,-2.13
TITAN,4479.7,-0.74,-2.42
BEL,451.5,-1.32,-4.12
SBILIFE,1911.6,-3.58,-6.6
RELIANCE,1353.3,-0.73,-15.47
