symbol,ltp,changepct,contribution
BAJAJ-AUTO,10998.5,5.72,11.39
NESTLEIND,1493.6,2.87,5.3
HINDUNILVR,2154.6,0.56,2.42
POWERGRID,289.3,0.91,2.25
TATACONSUM,1094.9,1.24,1.87
NTPC,350.5,0.56,1.76
ONGC,251.9,0.8,1.57
TITAN,4711.6,0.49,1.56
BHARTIARTL,1949.0,0.03,0.35
APOLLOHOSP,8938.0,0.13,0.2
ASIANPAINT,2692.8,0.01,0.03
JSWSTEEL,1266.9,-0.04,-0.09
HINDALCO,950.0,-0.15,-0.36
WIPRO,174.44,-0.3,-0.42
TRENT,2887.3,-0.26,-0.51
ITC,280.8,-0.07,-0.55
SHRIRAMFIN,1058.8,-0.25,-0.58
HCLTECH,1237.3,-0.18,-0.62
GRASIM,3166.3,-0.42,-0.9
TATASTEEL,186.53,-0.38,-1.12
COALINDIA,428.4,-0.66,-1.16
EICHERMOT,7632.0,-0.75,-1.42
ADANIENT,3147.7,-1.1,-1.45
MARUTI,13545.0,-0.38,-1.59
TECHM,1560.6,-1.0,-1.87
CIPLA,1415.1,-1.21,-2.09
SBILIFE,1806.7,-1.16,-2.09
HDFCLIFE,553.1,-1.41,-2.4
BEL,406.75,-0.8,-2.44
DRREDDY,1182.8,-1.92,-2.9
MAXHEALTH,1081.0,-1.76,-2.91
BAJAJFINSV,1876.4,-1.27,-3.02
TMPV,327.7,-1.83,-3.07
ETERNAL,284.4,-0.77,-3.23
ADANIPORTS,1819.4,-1.47,-3.28
SUNPHARMA,1943.0,-0.96,-3.55
TCS,2208.3,-0.58,-3.72
BAJFINANCE,1060.3,-0.83,-4.48
JIOFIN,234.8,-2.18,-4.5
ULTRACEMCO,11893.0,-1.66,-4.74
M&M,3175.3,-0.82,-5.43
LT,3817.4,-0.76,-7.22
KOTAKBANK,381.15,-1.24,-7.65
INDIGO,5117.0,-3.54,-9.26
AXISBANK,1238.4,-1.57,-11.15
SBIN,1025.0,-1.86,-14.86
INFY,1052.1,-1.99,-22.35
RELIANCE,1288.6,-1.16,-23.99
ICICIBANK,1440.7,-1.53,-30.58
HDFCBANK,753.15,-1.09,-33.22
