symbol,ltp,changepct,contribution
HDFCBANK,753.15,-1.09,-33.22
ICICIBANK,1440.7,-1.53,-30.58
RELIANCE,1288.6,-1.16,-23.99
INFY,1052.1,-1.99,-22.35
SBIN,1025.0,-1.86,-14.86
AXISBANK,1238.4,-1.57,-11.15
INDIGO,5117.0,-3.54,-9.26
KOTAKBANK,381.15,-1.24,-7.65
LT,3817.4,-0.76,-7.22
M&M,3175.3,-0.82,-5.43
ULTRACEMCO,11893.0,-1.66,-4.74
JIOFIN,234.8,-2.18,-4.5
BAJFINANCE,1060.3,-0.83,-4.48
TCS,2208.3,-0.58,-3.72
SUNPHARMA,1943.0,-0.96,-3.55
ADANIPORTS,1819.4,-1.47,-3.28
ETERNAL,284.4,-0.77,-3.23
TMPV,327.7,-1.83,-3.07
BAJAJFINSV,1876.4,-1.27,-3.02
MAXHEALTH,1081.0,-1.76,-2.91
DRREDDY,1182.8,-1.92,-2.9
BEL,406.75,-0.8,-2.44
HDFCLIFE,553.1,-1.41,-2.4
SBILIFE,1806.7,-1.16,-2.09
CIPLA,1415.1,-1.21,-2.09
TECHM,1560.6,-1.0,-1.87
MARUTI,13545.0,-0.38,-1.59
ADANIENT,3147.7,-1.1,-1.45
EICHERMOT,7632.0,-0.75,-1.42
COALINDIA,428.4,-0.66,-1.16
TATASTEEL,186.53,-0.38,-1.12
GRASIM,3166.3,-0.42,-0.9
HCLTECH,1237.3,-0.18,-0.62
SHRIRAMFIN,1058.8,-0.25,-0.58
ITC,280.8,-0.07,-0.55
TRENT,2887.3,-0.26,-0.51
WIPRO,174.44,-0.3,-0.42
HINDALCO,950.0,-0.15,-0.36
JSWSTEEL,1266.9,-0.04,-0.09
