symbol,ltp,changepct,contribution
AXISBANK,1219.6,-5.07,-38.81
ETERNAL,284.45,-4.69,-21.22
RELIANCE,1542.3,-0.89,-19.84
INFY,1592.9,-0.87,-10.53
BAJFINANCE,998.4,-1.41,-8.2
LT,4063.8,-0.7,-7.17
HCLTECH,1651.7,-1.92,-7.1
JSWSTEEL,1082.6,-2.89,-6.95
HDFCBANK,994.3,-0.18,-5.91
TATASTEEL,169.83,-1.76,-5.6
SBIN,961.15,-0.63,-5.43
TCS,3205.1,-0.78,-5.39
ULTRACEMCO,11528.0,-1.71,-5.26
BAJAJFINSV,2035.2,-1.7,-4.35
SUNPHARMA,1781.3,-0.88,-3.5
HINDALCO,837.15,-1.26,-3.23
JIOFIN,295.25,-1.45,-3.22
NTPC,321.0,-0.91,-3.08
ONGC,232.21,-1.33,-2.82
HINDUNILVR,2281.1,-0.54,-2.51
BEL,388.0,-0.7,-2.3
ADANIPORTS,1499.0,-0.9,-2.16
MAXHEALTH,1073.0,-1.14,-2.03
SHRIRAMFIN,848.4,-0.81,-2.01
HDFCLIFE,764.35,-1.08,-1.98
ADANIENT,2247.9,-1.36,-1.93
POWERGRID,260.35,-0.71,-1.89
GRASIM,2799.1,-0.78,-1.8
EICHERMOT,7061.5,-0.84,-1.72
MARUTI,16354.0,-0.37,-1.66
WIPRO,259.22,-0.96,-1.46
COALINDIA,381.6,-0.74,-1.4
ITC,401.7,-0.15,-1.28
CIPLA,1499.6,-0.56,-1.04
TMPV,345.45,-0.49,-0.89
APOLLOHOSP,7051.5,-0.49,-0.8
DRREDDY,1276.9,-0.29,-0.47
NESTLEIND,1240.6,-0.23,-0.46
TRENT,4108.7,-0.01,-0.02
