symbol,ltp,changepct,contribution
ICICIBANK,1321.9,3.17,63.51
HDFCBANK,810.3,1.58,48.26
RELIANCE,1350.2,1.52,31.51
SBIN,1066.7,2.47,19.78
M&M,3259.8,2.94,19.52
AXISBANK,1350.8,2.45,17.44
LT,3959.9,1.63,15.52
BAJFINANCE,924.55,2.36,12.77
ASIANPAINT,2360.7,4.01,10.61
EICHERMOT,7424.0,3.87,7.35
SHRIRAMFIN,1027.55,3.14,7.25
BHARTIARTL,1870.0,0.57,6.58
BAJAJ-AUTO,9813.5,3.12,6.23
INDIGO,4554.2,2.36,6.19
BAJAJFINSV,1809.2,2.35,5.6
TMPV,342.6,2.81,4.73
TITAN,4505.0,1.47,4.7
HINDUNILVR,2155.3,1.04,4.5
KOTAKBANK,374.55,0.71,4.39
ADANIPORTS,1475.3,1.93,4.32
ETERNAL,240.23,0.98,4.12
POWERGRID,302.75,1.56,3.86
JIOFIN,243.2,1.83,3.79
HDFCLIFE,604.15,2.19,3.74
MARUTI,13709.0,0.88,3.68
ULTRACEMCO,11589.0,1.23,3.52
TRENT,3916.5,1.71,3.33
ITC,304.25,0.41,3.24
NESTLEIND,1249.3,1.68,3.11
ADANIENT,2086.8,2.27,3.0
DRREDDY,1232.2,1.68,2.55
TATACONSUM,1093.7,1.46,2.21
TATASTEEL,206.61,0.69,2.04
BEL,442.45,0.61,1.86
SBILIFE,1923.2,1.01,1.82
HINDALCO,992.1,0.65,1.55
WIPRO,204.88,0.99,1.4
NTPC,380.15,0.4,1.26
JSWSTEEL,1214.8,0.42,0.94
CIPLA,1229.5,0.42,0.73
APOLLOHOSP,7511.5,0.4,0.61
GRASIM,2742.6,0.08,0.17
