symbol,ltp,changepct,contribution
ETERNAL,318.0,2.5,10.71
INFY,1190.7,0.65,7.44
DRREDDY,1205.0,3.99,6.15
TCS,2445.7,0.82,5.36
TITAN,5128.0,0.75,2.44
HCLTECH,1365.4,0.6,2.1
BAJAJFINSV,2032.0,0.53,1.28
BEL,405.85,0.37,1.15
COALINDIA,412.6,0.39,0.7
BAJAJ-AUTO,11717.0,0.34,0.69
EICHERMOT,8000.0,0.31,0.6
TECHM,1643.0,0.18,0.34
TMPV,347.6,0.14,0.24
ONGC,239.45,-0.16,-0.32
SUNPHARMA,1942.0,-0.12,-0.45
CIPLA,1463.0,-0.32,-0.56
ADANIENT,2995.5,-0.48,-0.65
WIPRO,184.6,-0.49,-0.71
KOTAKBANK,392.9,-0.15,-0.94
JIOFIN,252.75,-0.49,-1.03
HINDALCO,1049.1,-0.47,-1.14
HDFCLIFE,536.0,-0.74,-1.29
ASIANPAINT,2735.5,-0.53,-1.43
SHRIRAMFIN,1129.9,-0.69,-1.62
TRENT,3000.0,-0.83,-1.65
ADANIPORTS,1668.2,-0.76,-1.73
SBILIFE,1837.6,-0.94,-1.73
NTPC,338.45,-0.59,-1.89
POWERGRID,267.95,-0.8,-2.02
INDIGO,5284.0,-0.93,-2.48
APOLLOHOSP,8750.5,-1.81,-2.79
ICICIBANK,1429.6,-0.15,-3.06
TATASTEEL,188.25,-1.05,-3.16
MARUTI,13990.0,-0.76,-3.24
JSWSTEEL,1283.4,-1.43,-3.25
GRASIM,3322.2,-1.72,-3.75
SBIN,1066.0,-0.47,-3.83
TATACONSUM,1078.0,-2.77,-4.27
NESTLEIND,1493.2,-2.32,-4.37
BAJFINANCE,1093.3,-0.81,-4.46
MAXHEALTH,1040.0,-2.71,-4.58
HINDUNILVR,2064.9,-1.07,-4.71
RELIANCE,1323.9,-0.26,-5.48
ULTRACEMCO,11780.0,-2.14,-6.23
HDFCBANK,729.0,-0.27,-8.39
LT,4037.4,-1.04,-10.08
AXISBANK,1229.8,-1.4,-10.14
ITC,279.0,-1.29,-10.39
M&M,3460.1,-1.62,-10.94
BHARTIARTL,1915.2,-1.43,-16.8
