symbol,ltp,changepct,contribution
BHARTIARTL,1915.2,-1.43,-16.8
M&M,3460.1,-1.62,-10.94
ITC,279.0,-1.29,-10.39
AXISBANK,1229.8,-1.4,-10.14
LT,4037.4,-1.04,-10.08
HDFCBANK,729.0,-0.27,-8.39
ULTRACEMCO,11780.0,-2.14,-6.23
RELIANCE,1323.9,-0.26,-5.48
HINDUNILVR,2064.9,-1.07,-4.71
MAXHEALTH,1040.0,-2.71,-4.58
BAJFINANCE,1093.3,-0.81,-4.46
NESTLEIND,1493.2,-2.32,-4.37
TATACONSUM,1078.0,-2.77,-4.27
SBIN,1066.0,-0.47,-3.83
GRASIM,3322.2,-1.72,-3.75
JSWSTEEL,1283.4,-1.43,-3.25
MARUTI,13990.0,-0.76,-3.24
TATASTEEL,188.25,-1.05,-3.16
ICICIBANK,1429.6,-0.15,-3.06
APOLLOHOSP,8750.5,-1.81,-2.79
INDIGO,5284.0,-0.93,-2.48
POWERGRID,267.95,-0.8,-2.02
NTPC,338.45,-0.59,-1.89
SBILIFE,1837.6,-0.94,-1.73
ADANIPORTS,1668.2,-0.76,-1.73
TRENT,3000.0,-0.83,-1.65
SHRIRAMFIN,1129.9,-0.69,-1.62
ASIANPAINT,2735.5,-0.53,-1.43
HDFCLIFE,536.0,-0.74,-1.29
HINDALCO,1049.1,-0.47,-1.14
JIOFIN,252.75,-0.49,-1.03
KOTAKBANK,392.9,-0.15,-0.94
WIPRO,184.6,-0.49,-0.71
ADANIENT,2995.5,-0.48,-0.65
CIPLA,1463.0,-0.32,-0.56
SUNPHARMA,1942.0,-0.12,-0.45
ONGC,239.45,-0.16,-0.32
