symbol,ltp,changepct,contribution
HDFCBANK,898.6,-0.99,-32.06
ETERNAL,246.5,-1.48,-6.6
BAJFINANCE,1012.95,-0.79,-4.53
AXISBANK,1395.5,-0.53,-4.0
ITC,318.3,-0.45,-3.77
TRENT,3856.0,-1.68,-3.47
POWERGRID,303.25,-1.3,-3.41
LT,4286.5,-0.28,-2.83
NTPC,381.9,-0.78,-2.61
ASIANPAINT,2394.9,-0.89,-2.5
ULTRACEMCO,12937.0,-0.8,-2.43
COALINDIA,433.5,-1.16,-2.16
TATACONSUM,1159.5,-1.09,-1.75
M&M,3484.6,-0.19,-1.34
HCLTECH,1373.5,-0.34,-1.24
GRASIM,2863.5,-0.52,-1.18
BAJAJFINSV,2041.3,-0.39,-0.98
ADANIENT,2216.4,-0.69,-0.97
INFY,1289.1,-0.08,-0.95
NESTLEIND,1318.0,-0.41,-0.8
INDIGO,4933.5,-0.28,-0.78
JIOFIN,256.15,-0.31,-0.68
WIPRO,201.08,-0.42,-0.63
KOTAKBANK,424.55,-0.09,-0.59
HDFCLIFE,734.0,-0.17,-0.31
APOLLOHOSP,7775.0,-0.1,-0.16
