symbol,ltp,changepct,contribution
ICICIBANK,1390.3,-3.22,-76.14
M&M,3599.1,-1.32,-8.05
ETERNAL,338.15,-1.31,-4.98
JSWSTEEL,1145.2,-1.56,-3.59
ADANIPORTS,1467.0,-0.84,-1.78
HINDUNILVR,2594.4,-0.36,-1.76
POWERGRID,288.2,-0.53,-1.74
HDFCLIFE,742.25,-0.5,-0.93
EICHERMOT,7013.5,-0.41,-0.74
TRENT,4802.3,-0.25,-0.67
NESTLEIND,1285.4,-0.32,-0.65
ULTRACEMCO,12346.0,-0.19,-0.6
BAJAJ-AUTO,9124.5,-0.28,-0.59
TECHM,1444.4,-0.22,-0.49
SBILIFE,1839.7,-0.24,-0.45
TATASTEEL,171.95,-0.16,-0.43
ADANIENT,2548.1,-0.05,-0.07
