symbol,ltp,changepct,contribution
ITC,407.35,-2.06,-18.35
INFY,1444.6,-1.26,-15.31
TCS,3048.3,-1.53,-12.11
LT,3553.6,-1.09,-9.6
HCLTECH,1419.0,-1.68,-6.28
HINDUNILVR,2633.4,-1.25,-5.85
ICICIBANK,1402.8,-0.19,-4.3
TECHM,1477.9,-1.5,-3.23
CIPLA,1553.4,-1.55,-3.03
SBIN,806.6,-0.35,-2.38
TITAN,3665.3,-0.7,-2.2
APOLLOHOSP,7804.5,-1.21,-1.92
KOTAKBANK,1945.5,-0.22,-1.61
NTPC,328.7,-0.41,-1.55
ONGC,234.13,-0.67,-1.43
ULTRACEMCO,12601.0,-0.4,-1.22
BEL,370.8,-0.46,-1.16
ADANIPORTS,1321.8,-0.48,-0.97
WIPRO,243.67,-0.53,-0.81
NESTLEIND,1208.5,-0.34,-0.66
GRASIM,2804.0,-0.21,-0.49
JIOFIN,309.4,-0.02,-0.04
TRENT,5528.5,-0.01,-0.03
