symbol,ltp,changepct,contribution
INFY,1689.6,3.11,38.09
BHARTIARTL,2147.6,2.38,29.9
ICICIBANK,1368.5,1.06,23.11
RELIANCE,1575.4,0.66,14.89
SHRIRAMFIN,934.85,3.68,9.25
TCS,3324.9,1.31,9.15
TRENT,4206.8,3.56,7.55
HDFCBANK,987.7,0.22,7.31
MARUTI,16649.0,1.43,6.51
HCLTECH,1670.3,1.7,6.36
SUNPHARMA,1769.8,1.43,5.76
BEL,398.95,1.55,5.15
WIPRO,272.67,3.11,4.8
TECHM,1646.7,2.12,4.33
BAJAJ-AUTO,9164.0,1.8,3.91
HINDALCO,864.55,1.47,3.81
ITC,402.7,0.41,3.53
JSWSTEEL,1094.9,1.42,3.46
TMPV,359.15,1.84,3.37
M&M,3616.7,0.36,2.6
EICHERMOT,7291.5,1.03,2.13
NESTLEIND,1257.2,1.03,2.08
ADANIPORTS,1508.7,0.82,2.0
HINDUNILVR,2289.5,0.42,1.98
AXISBANK,1233.2,0.21,1.63
POWERGRID,265.0,0.59,1.59
ADANIENT,2263.5,1.09,1.57
JIOFIN,298.75,0.61,1.37
ONGC,234.18,0.55,1.18
ETERNAL,286.7,0.23,1.05
TATASTEEL,169.22,0.31,1.0
APOLLOHOSP,7054.0,0.59,0.97
ULTRACEMCO,11532.0,0.31,0.97
NTPC,320.7,0.25,0.86
ASIANPAINT,2807.6,0.28,0.81
BAJAJFINSV,2049.8,0.29,0.75
DRREDDY,1283.4,0.41,0.68
COALINDIA,386.25,0.17,0.32
MAXHEALTH,1077.6,0.17,0.31
TITAN,3933.8,0.09,0.31
GRASIM,2809.7,-0.1,-0.23
BAJFINANCE,1007.8,-0.05,-0.29
LT,4072.4,-0.03,-0.31
INDIGO,5145.5,-0.16,-0.46
CIPLA,1512.9,-0.28,-0.53
SBILIFE,2022.3,-0.3,-0.59
TATACONSUM,1178.8,-0.44,-0.73
HDFCLIFE,761.8,-0.61,-1.13
KOTAKBANK,2149.7,-0.45,-3.03
SBIN,974.3,-0.61,-5.32
