symbol,ltp,changepct,contribution
DRREDDY,1331.0,9.37,14.27
CIPLA,1305.9,5.63,9.8
JIOFIN,248.66,4.26,8.86
LT,4054.1,0.82,7.85
BHARTIARTL,1841.2,0.67,7.77
COALINDIA,450.65,1.46,2.58
APOLLOHOSP,7781.0,1.55,2.36
SUNPHARMA,1680.1,0.62,2.31
ADANIENT,2300.0,1.73,2.3
ADANIPORTS,1602.9,0.9,2.02
NESTLEIND,1410.5,1.05,1.95
ONGC,286.25,0.92,1.82
BEL,449.95,0.28,0.86
TATACONSUM,1184.4,0.49,0.75
HINDALCO,1041.35,0.14,0.34
MAXHEALTH,1006.75,0.14,0.23
TITAN,4456.5,0.04,0.13
HINDUNILVR,2366.4,-0.1,-0.44
POWERGRID,319.15,-0.19,-0.47
ITC,305.3,-0.07,-0.56
ULTRACEMCO,12167.0,-0.21,-0.6
WIPRO,202.76,-0.61,-0.87
BAJAJ-AUTO,9550.5,-0.54,-1.08
JSWSTEEL,1257.0,-0.51,-1.15
HDFCLIFE,598.65,-0.89,-1.53
HCLTECH,1277.6,-0.6,-2.07
NTPC,402.25,-0.78,-2.47
TATASTEEL,210.91,-1.0,-2.97
GRASIM,2735.0,-1.5,-3.23
EICHERMOT,7092.5,-1.9,-3.63
TCS,2521.8,-0.66,-4.26
ASIANPAINT,2521.4,-1.62,-4.31
TMPV,351.95,-2.74,-4.64
INDIGO,4556.0,-1.83,-4.82
ETERNAL,259.92,-1.17,-4.95
AXISBANK,1369.6,-0.72,-5.15
TECHM,1421.5,-2.81,-5.3
SBILIFE,1828.1,-3.01,-5.46
MARUTI,13160.0,-1.33,-5.59
BAJAJFINSV,1792.6,-2.73,-6.53
SBIN,1094.25,-0.82,-6.6
SHRIRAMFIN,1009.3,-3.37,-7.82
TRENT,4251.4,-4.13,-8.09
BAJFINANCE,918.35,-1.75,-9.52
KOTAKBANK,370.4,-1.71,-10.62
M&M,3047.7,-3.24,-21.62
INFY,1240.6,-2.21,-25.0
RELIANCE,1343.4,-1.37,-28.55
ICICIBANK,1348.0,-1.43,-28.79
HDFCBANK,784.35,-1.94,-59.56
