symbol,ltp,changepct,contribution
HDFCBANK,784.35,-1.94,-59.56
ICICIBANK,1348.0,-1.43,-28.79
RELIANCE,1343.4,-1.37,-28.55
INFY,1240.6,-2.21,-25.0
M&M,3047.7,-3.24,-21.62
KOTAKBANK,370.4,-1.71,-10.62
BAJFINANCE,918.35,-1.75,-9.52
TRENT,4251.4,-4.13,-8.09
SHRIRAMFIN,1009.3,-3.37,-7.82
SBIN,1094.25,-0.82,-6.6
BAJAJFINSV,1792.6,-2.73,-6.53
MARUTI,13160.0,-1.33,-5.59
SBILIFE,1828.1,-3.01,-5.46
TECHM,1421.5,-2.81,-5.3
AXISBANK,1369.6,-0.72,-5.15
ETERNAL,259.92,-1.17,-4.95
INDIGO,4556.0,-1.83,-4.82
TMPV,351.95,-2.74,-4.64
ASIANPAINT,2521.4,-1.62,-4.31
TCS,2521.8,-0.66,-4.26
EICHERMOT,7092.5,-1.9,-3.63
GRASIM,2735.0,-1.5,-3.23
TATASTEEL,210.91,-1.0,-2.97
NTPC,402.25,-0.78,-2.47
HCLTECH,1277.6,-0.6,-2.07
HDFCLIFE,598.65,-0.89,-1.53
JSWSTEEL,1257.0,-0.51,-1.15
BAJAJ-AUTO,9550.5,-0.54,-1.08
WIPRO,202.76,-0.61,-0.87
ULTRACEMCO,12167.0,-0.21,-0.6
ITC,305.3,-0.07,-0.56
POWERGRID,319.15,-0.19,-0.47
HINDUNILVR,2366.4,-0.1,-0.44
