symbol,ltp,changepct,contribution
INFY,1493.2,-1.43,-17.71
HDFCBANK,977.0,-0.4,-13.42
RELIANCE,1375.0,-0.48,-10.47
TATAMOTORS,660.75,-2.68,-8.25
ITC,399.25,-0.88,-7.99
HINDUNILVR,2492.8,-1.43,-6.82
TCS,3007.2,-0.7,-5.65
LT,3769.5,-0.38,-3.41
POWERGRID,286.15,-1.04,-3.33
ULTRACEMCO,12172.0,-0.89,-2.76
BEL,409.4,-0.99,-2.55
WIPRO,245.13,-1.44,-2.25
ONGC,244.09,-0.91,-1.97
NESTLEIND,1188.1,-0.95,-1.87
ICICIBANK,1379.4,-0.07,-1.62
COALINDIA,381.55,-0.77,-1.55
TATACONSUM,1117.0,-0.84,-1.46
EICHERMOT,6912.0,-0.76,-1.34
TATASTEEL,173.03,-0.48,-1.27
ADANIENT,2527.4,-0.92,-1.25
JSWSTEEL,1161.4,-0.55,-1.23
GRASIM,2798.0,-0.46,-1.1
HINDALCO,770.2,-0.48,-0.99
TECHM,1450.9,-0.43,-0.94
SUNPHARMA,1668.4,-0.15,-0.68
INDUSINDBK,759.9,-0.45,-0.57
TRENT,4681.6,-0.2,-0.52
DRREDDY,1262.4,-0.16,-0.27
APOLLOHOSP,7671.0,-0.13,-0.21
HCLTECH,1494.7,-0.05,-0.19
HDFCLIFE,746.55,-0.1,-0.18
