symbol,ltp,changepct,contribution
ICICIBANK,1404.3,-2.19,-46.85
HDFCBANK,939.0,-0.82,-26.75
BHARTIARTL,2027.1,-1.93,-23.79
ITC,337.15,-1.11,-9.38
M&M,3677.3,-1.27,-9.0
AXISBANK,1272.0,-1.16,-8.82
NTPC,336.0,-2.5,-8.41
BAJFINANCE,959.6,-1.29,-7.45
SUNPHARMA,1729.9,-1.78,-7.04
ADANIPORTS,1435.9,-2.04,-4.87
JIOFIN,287.25,-2.19,-4.84
MARUTI,16501.0,-0.99,-4.42
SHRIRAMFIN,975.4,-1.79,-4.41
BAJAJ-AUTO,9562.5,-2.07,-4.41
ADANIENT,2153.7,-2.8,-3.96
TITAN,4201.8,-1.12,-3.83
INDIGO,4844.0,-1.29,-3.61
ULTRACEMCO,11937.0,-1.06,-3.24
COALINDIA,418.35,-1.65,-3.09
TATASTEEL,178.4,-0.96,-3.03
TATACONSUM,1175.9,-1.83,-2.96
HINDUNILVR,2372.6,-0.59,-2.73
TMPV,354.15,-1.5,-2.7
APOLLOHOSP,7256.5,-1.49,-2.41
MAXHEALTH,1017.2,-1.24,-2.2
BAJAJFINSV,1992.4,-0.83,-2.11
HDFCLIFE,749.9,-1.1,-2.01
KOTAKBANK,2126.8,-0.29,-1.91
POWERGRID,258.0,-0.5,-1.32
GRASIM,2776.9,-0.54,-1.23
EICHERMOT,7507.0,-0.59,-1.2
SBILIFE,2070.0,-0.62,-1.19
NESTLEIND,1299.1,-0.6,-1.19
TRENT,3972.9,-0.44,-0.92
HINDALCO,900.95,-0.33,-0.84
LT,4025.2,-0.08,-0.81
WIPRO,261.95,-0.1,-0.15
