symbol,ltp,changepct,contribution
INFY,1471.9,-1.73,-21.01
HDFCBANK,927.1,-0.57,-18.79
TCS,2909.8,-2.51,-17.39
ITC,318.25,-0.98,-8.37
AXISBANK,1347.3,-0.69,-5.3
HCLTECH,1551.6,-1.37,-5.08
ETERNAL,300.7,-1.02,-4.63
COALINDIA,423.25,-1.79,-3.39
GRASIM,2932.6,-0.72,-1.66
TITAN,4249.1,-0.47,-1.62
ULTRACEMCO,12969.0,-0.41,-1.27
TECHM,1634.4,-0.62,-1.26
WIPRO,229.81,-0.72,-1.1
HINDALCO,965.95,-0.3,-0.77
HDFCLIFE,701.1,-0.4,-0.74
ICICIBANK,1406.1,-0.03,-0.65
TATASTEEL,207.59,-0.2,-0.64
NESTLEIND,1305.3,-0.25,-0.5
ADANIPORTS,1553.4,-0.08,-0.19
M&M,3674.9,-0.02,-0.14
ASIANPAINT,2392.5,-0.05,-0.14
BAJAJFINSV,2027.0,-0.04,-0.1
