symbol,ltp,changepct,contribution
SBIN,1182.9,3.39,29.3
RELIANCE,1468.7,0.7,15.66
EICHERMOT,7771.0,6.51,13.35
MARUTI,15412.0,1.76,7.95
APOLLOHOSP,7507.0,3.99,6.52
MAXHEALTH,1055.15,3.29,5.89
INDIGO,5013.8,1.08,3.06
TMPV,384.7,1.41,2.56
BAJAJ-AUTO,9869.5,0.98,2.11
BAJFINANCE,968.95,0.35,2.04
SHRIRAMFIN,1056.8,0.78,1.94
ONGC,274.6,0.9,1.92
DRREDDY,1270.3,1.14,1.86
HINDUNILVR,2462.9,0.38,1.78
TRENT,4218.9,0.82,1.72
NTPC,368.45,0.42,1.43
CIPLA,1349.9,0.58,1.08
JSWSTEEL,1249.2,0.41,0.99
SBILIFE,2026.3,0.4,0.78
SUNPHARMA,1711.1,0.19,0.76
BHARTIARTL,2012.1,0.04,0.5
KOTAKBANK,429.55,0.06,0.4
ADANIENT,2234.4,0.27,0.39
LT,4170.4,0.03,0.31
BEL,437.55,0.06,0.2
JIOFIN,270.3,0.04,0.09
POWERGRID,294.45,0.03,0.08
TATACONSUM,1152.6,0.03,0.05
