symbol,ltp,changepct,contribution
ETERNAL,342.0,1.82,7.43
COALINDIA,428.0,3.21,5.47
INDIGO,5030.0,1.8,4.58
TITAN,4928.5,1.1,3.41
TATASTEEL,184.97,0.86,2.47
DRREDDY,1211.0,1.06,1.56
NTPC,327.8,0.43,1.31
MARUTI,12190.0,0.3,1.22
WIPRO,166.0,0.88,1.21
ADANIENT,2997.0,0.74,0.95
ADANIPORTS,1795.0,0.44,0.95
ASIANPAINT,2448.5,0.34,0.87
JIOFIN,230.7,0.32,0.64
ONGC,236.13,0.21,0.4
SBILIFE,1756.3,0.02,0.03
HDFCLIFE,559.2,-0.04,-0.07
POWERGRID,265.95,-0.06,-0.14
CIPLA,1384.1,-0.14,-0.24
JSWSTEEL,1267.0,-0.13,-0.28
BEL,397.9,-0.15,-0.44
TECHM,1551.6,-0.44,-0.8
TMPV,300.05,-0.53,-0.87
APOLLOHOSP,8835.5,-0.86,-1.26
SHRIRAMFIN,1006.0,-0.57,-1.28
MAXHEALTH,1056.5,-0.95,-1.53
BAJAJ-AUTO,11363.0,-0.85,-1.65
HINDALCO,973.0,-0.84,-1.94
EICHERMOT,7427.0,-1.14,-2.1
TRENT,2782.9,-1.16,-2.19
M&M,3044.5,-0.35,-2.25
TATACONSUM,984.1,-1.65,-2.43
GRASIM,3128.2,-1.19,-2.47
ULTRACEMCO,11000.0,-0.9,-2.5
NESTLEIND,1363.9,-1.52,-2.73
HCLTECH,1270.4,-0.83,-2.77
HINDUNILVR,1933.8,-0.68,-2.86
KOTAKBANK,412.65,-0.52,-3.12
BAJAJFINSV,1823.4,-1.43,-3.3
ITC,265.8,-0.45,-3.45
HDFCBANK,738.6,-0.12,-3.56
AXISBANK,1242.7,-0.58,-4.01
SUNPHARMA,1846.4,-1.2,-4.31
BAJFINANCE,1008.8,-1.22,-6.4
TCS,2105.0,-1.11,-6.91
SBIN,987.0,-0.9,-6.99
ICICIBANK,1339.6,-0.4,-7.77
BHARTIARTL,1817.2,-0.71,-7.95
LT,3866.4,-0.98,-9.05
INFY,1029.4,-0.88,-9.61
RELIANCE,1240.4,-0.56,-11.26
