symbol,ltp,changepct,contribution
INFY,1597.6,1.2,14.62
TCS,3229.2,1.55,10.77
BHARTIARTL,2103.8,0.85,10.62
AXISBANK,1280.0,0.73,5.63
ITC,403.05,0.64,5.48
BAJFINANCE,1029.1,0.75,4.39
M&M,3671.6,0.61,4.38
HCLTECH,1654.6,0.86,3.2
SBILIFE,2002.9,1.53,2.99
HINDUNILVR,2462.2,0.58,2.72
TECHM,1562.3,1.34,2.72
BEL,407.15,0.79,2.61
SUNPHARMA,1818.3,0.64,2.57
HDFCLIFE,760.8,1.18,2.18
BAJAJ-AUTO,9085.0,0.94,2.03
ONGC,242.23,0.92,1.96
COALINDIA,379.05,1.01,1.92
ADANIENT,2217.9,1.28,1.83
CIPLA,1521.0,0.86,1.61
JSWSTEEL,1150.6,0.61,1.48
TRENT,4215.8,0.66,1.39
WIPRO,256.93,0.88,1.35
ADANIPORTS,1505.6,0.53,1.28
TATACONSUM,1148.4,0.74,1.21
JIOFIN,302.25,0.42,0.94
GRASIM,2730.4,0.37,0.86
POWERGRID,269.1,0.24,0.64
EICHERMOT,7100.0,0.26,0.53
ULTRACEMCO,11608.0,0.15,0.46
BAJAJFINSV,2049.2,0.16,0.41
APOLLOHOSP,7201.0,0.24,0.39
ASIANPAINT,2957.2,0.13,0.37
NESTLEIND,1242.4,0.04,0.08
SHRIRAMFIN,828.15,0.01,0.02
NTPC,322.95,0.0,0.0
