symbol,ltp,changepct,contribution
ONGC,281.95,4.17,7.8
BHARTIARTL,1843.9,0.49,5.37
TCS,2389.8,0.52,3.17
WIPRO,191.6,1.33,1.79
COALINDIA,445.05,0.3,0.5
POWERGRID,295.5,0.17,0.4
CIPLA,1242.3,-0.17,-0.28
SUNPHARMA,1793.6,-0.1,-0.35
HINDALCO,866.7,-0.22,-0.5
APOLLOHOSP,7549.0,-0.42,-0.6
HDFCLIFE,610.2,-0.44,-0.71
TATACONSUM,1048.5,-0.72,-1.04
SBILIFE,1837.6,-0.77,-1.32
GRASIM,2628.2,-0.75,-1.52
NESTLEIND,1193.2,-0.91,-1.6
MAXHEALTH,975.1,-1.34,-2.11
DRREDDY,1281.7,-1.48,-2.13
TECHM,1391.6,-1.21,-2.15
NTPC,375.65,-0.73,-2.18
ITC,294.7,-0.34,-2.55
BAJAJ-AUTO,8901.0,-1.66,-3.14
ULTRACEMCO,11049.0,-1.4,-3.8
JIOFIN,232.55,-2.06,-4.04
HCLTECH,1364.4,-1.24,-4.05
TRENT,3399.6,-2.33,-4.31
ADANIENT,1823.0,-3.49,-4.38
TITAN,3981.5,-1.45,-4.4
EICHERMOT,6811.5,-2.66,-4.8
JSWSTEEL,1130.3,-2.27,-4.82
TATASTEEL,193.22,-1.78,-5.0
ADANIPORTS,1337.8,-2.85,-6.05
BEL,404.75,-2.15,-6.23
BAJAJFINSV,1694.7,-3.04,-6.87
ASIANPAINT,2207.4,-2.84,-7.13
TMPV,303.2,-4.86,-7.76
INFY,1269.7,-0.74,-7.9
KOTAKBANK,366.15,-1.35,-7.92
AXISBANK,1205.2,-1.4,-9.46
MARUTI,12389.0,-2.6,-10.32
INDIGO,4099.5,-4.76,-11.84
HINDUNILVR,2074.4,-2.91,-11.95
SHRIRAMFIN,903.8,-5.78,-12.66
ETERNAL,233.17,-3.86,-15.41
M&M,3041.3,-2.85,-17.95
LT,3564.1,-2.39,-21.6
BAJFINANCE,843.8,-4.62,-23.72
SBIN,1019.5,-4.03,-30.62
ICICIBANK,1233.8,-2.1,-39.92
RELIANCE,1348.1,-4.82,-94.81
HDFCBANK,756.2,-3.45,-99.98
