symbol,ltp,changepct,contribution
RELIANCE,1545.6,-0.87,-19.46
BHARTIARTL,2081.6,-1.13,-14.07
ICICIBANK,1343.3,-0.53,-11.45
INFY,1644.7,-0.69,-8.38
HCLTECH,1630.8,-1.81,-6.71
M&M,3592.1,-0.86,-6.16
TCS,3251.5,-0.87,-6.03
ADANIPORTS,1454.4,-2.2,-5.31
POWERGRID,260.6,-1.83,-4.89
BEL,393.25,-1.31,-4.32
ITC,402.6,-0.38,-3.24
TRENT,4226.0,-1.38,-2.9
HINDALCO,865.0,-0.91,-2.34
JIOFIN,293.95,-1.01,-2.25
LT,4038.7,-0.21,-2.16
KOTAKBANK,2158.6,-0.26,-1.73
ADANIENT,2203.2,-1.2,-1.71
MAXHEALTH,1064.1,-0.95,-1.7
APOLLOHOSP,7084.5,-1.0,-1.63
MARUTI,16542.0,-0.33,-1.49
CIPLA,1494.0,-0.8,-1.49
EICHERMOT,7272.0,-0.71,-1.46
HDFCBANK,991.7,-0.04,-1.32
SHRIRAMFIN,955.5,-0.49,-1.22
WIPRO,264.24,-0.77,-1.18
BAJFINANCE,998.0,-0.2,-1.17
SBIN,965.05,-0.13,-1.12
SBILIFE,2009.8,-0.46,-0.9
TITAN,3983.7,-0.21,-0.72
COALINDIA,400.65,-0.37,-0.7
BAJAJFINSV,2012.1,-0.27,-0.69
SUNPHARMA,1717.2,-0.13,-0.52
HDFCLIFE,746.45,-0.27,-0.5
JSWSTEEL,1092.6,-0.16,-0.39
TMPV,358.6,-0.06,-0.11
DRREDDY,1268.6,-0.06,-0.1
