symbol,ltp,changepct,contribution
ICICIBANK,1431.8,0.76,15.56
BAJFINANCE,1102.2,2.24,12.39
TITAN,5090.0,3.02,9.87
INFY,1183.0,0.67,7.71
LT,4080.0,0.59,5.74
AXISBANK,1247.3,0.75,5.46
SHRIRAMFIN,1137.8,2.04,4.81
KOTAKBANK,393.5,0.7,4.42
TATASTEEL,190.24,1.43,4.32
GRASIM,3380.5,1.73,3.79
TATACONSUM,1108.7,2.44,3.78
M&M,3517.0,0.43,2.92
BEL,404.35,0.84,2.62
TRENT,3025.0,0.93,1.85
MARUTI,14097.0,0.43,1.84
BAJAJFINSV,2021.3,0.62,1.51
ASIANPAINT,2750.0,0.55,1.49
ONGC,239.84,0.41,0.83
TECHM,1640.0,0.31,0.59
CIPLA,1467.7,0.27,0.48
JSWSTEEL,1302.0,0.19,0.43
BAJAJ-AUTO,11677.0,0.13,0.27
HCLTECH,1357.2,0.04,0.14
TMPV,347.1,0.03,0.05
INDIGO,5333.5,0.01,0.03
HDFCBANK,731.0,0.0,0.0
HDFCLIFE,540.0,0.0,0.0
SBILIFE,1855.0,-0.03,-0.06
SUNPHARMA,1944.4,-0.03,-0.11
MAXHEALTH,1069.0,-0.09,-0.15
ADANIENT,3010.0,-0.33,-0.45
APOLLOHOSP,8912.0,-0.37,-0.57
EICHERMOT,7975.0,-0.56,-1.09
HINDALCO,1054.05,-0.52,-1.27
POWERGRID,270.1,-0.55,-1.39
NESTLEIND,1528.6,-0.74,-1.4
WIPRO,185.5,-1.08,-1.57
ULTRACEMCO,12038.0,-0.55,-1.61
ADANIPORTS,1681.0,-0.74,-1.69
DRREDDY,1158.8,-1.13,-1.75
COALINDIA,411.0,-1.02,-1.83
HINDUNILVR,2087.2,-0.42,-1.86
NTPC,340.45,-0.6,-1.93
JIOFIN,254.0,-1.09,-2.3
ETERNAL,310.25,-1.51,-6.5
TCS,2425.7,-1.1,-7.22
ITC,282.65,-1.21,-9.79
BHARTIARTL,1943.0,-0.86,-10.15
RELIANCE,1327.3,-0.56,-11.87
SBIN,1071.0,-2.39,-19.57
