symbol,ltp,changepct,contribution
SBIN,1071.0,-2.39,-19.57
RELIANCE,1327.3,-0.56,-11.87
BHARTIARTL,1943.0,-0.86,-10.15
ITC,282.65,-1.21,-9.79
TCS,2425.7,-1.1,-7.22
ETERNAL,310.25,-1.51,-6.5
JIOFIN,254.0,-1.09,-2.3
NTPC,340.45,-0.6,-1.93
HINDUNILVR,2087.2,-0.42,-1.86
COALINDIA,411.0,-1.02,-1.83
DRREDDY,1158.8,-1.13,-1.75
ADANIPORTS,1681.0,-0.74,-1.69
ULTRACEMCO,12038.0,-0.55,-1.61
WIPRO,185.5,-1.08,-1.57
NESTLEIND,1528.6,-0.74,-1.4
POWERGRID,270.1,-0.55,-1.39
HINDALCO,1054.05,-0.52,-1.27
EICHERMOT,7975.0,-0.56,-1.09
APOLLOHOSP,8912.0,-0.37,-0.57
ADANIENT,3010.0,-0.33,-0.45
MAXHEALTH,1069.0,-0.09,-0.15
SUNPHARMA,1944.4,-0.03,-0.11
SBILIFE,1855.0,-0.03,-0.06
