symbol,ltp,changepct,contribution
TRENT,4289.6,2.34,4.95
SHRIRAMFIN,973.7,1.63,4.09
MARUTI,16703.0,0.71,3.23
M&M,3636.7,0.32,2.31
ULTRACEMCO,11764.0,0.73,2.27
APOLLOHOSP,7172.0,1.37,2.26
HDFCBANK,997.2,0.06,1.99
TCS,3319.0,0.27,1.88
BAJAJ-AUTO,9170.0,0.77,1.67
POWERGRID,268.05,0.39,1.05
MAXHEALTH,1081.4,0.57,1.03
COALINDIA,402.35,0.48,0.92
AXISBANK,1226.3,0.11,0.85
ETERNAL,284.85,0.18,0.82
BEL,400.0,0.15,0.5
BHARTIARTL,2123.7,0.04,0.5
NESTLEIND,1259.7,0.25,0.5
KOTAKBANK,2163.7,0.05,0.34
EICHERMOT,7312.5,0.13,0.27
BAJFINANCE,1011.7,0.03,0.18
HINDALCO,864.45,0.07,0.18
JIOFIN,298.9,0.07,0.16
ADANIPORTS,1494.3,0.05,0.12
SBILIFE,2025.4,0.03,0.06
