symbol,ltp,changepct,contribution
HDFCBANK,815.45,0.75,22.93
ETERNAL,294.8,3.02,12.73
ICICIBANK,1416.2,0.6,12.03
SBIN,1030.1,1.45,11.63
BAJFINANCE,1021.3,1.46,7.91
ULTRACEMCO,11812.0,2.75,7.88
SHRIRAMFIN,1033.8,1.96,4.53
HDFCLIFE,568.75,2.44,4.17
RELIANCE,1295.5,0.19,3.94
EICHERMOT,7404.5,1.72,3.27
INDIGO,5171.0,1.23,3.23
ITC,276.65,0.4,3.17
BAJAJ-AUTO,10323.0,1.54,3.08
MARUTI,13583.0,0.7,2.93
ASIANPAINT,2670.0,1.1,2.91
SBILIFE,1866.4,1.42,2.56
TECHM,1498.7,0.97,1.82
SUNPHARMA,1951.5,0.46,1.71
MAXHEALTH,1102.7,0.9,1.5
ADANIPORTS,1829.1,0.4,0.9
BEL,410.95,0.21,0.64
APOLLOHOSP,8934.0,0.38,0.58
JIOFIN,236.59,0.26,0.54
HCLTECH,1168.0,0.11,0.38
TITAN,4579.4,0.12,0.38
CIPLA,1438.0,-0.01,-0.02
TRENT,2867.7,-0.05,-0.1
TMPV,333.0,-0.1,-0.17
NESTLEIND,1424.4,-0.19,-0.35
KOTAKBANK,378.4,-0.07,-0.43
COALINDIA,427.55,-0.71,-1.25
ONGC,247.18,-0.69,-1.36
ADANIENT,3150.6,-1.2,-1.59
TATACONSUM,1085.5,-1.1,-1.67
GRASIM,3086.1,-0.87,-1.86
WIPRO,174.65,-1.41,-2.0
DRREDDY,1229.5,-1.34,-2.03
M&M,3082.9,-0.34,-2.26
BAJAJFINSV,1849.6,-1.05,-2.5
AXISBANK,1312.3,-0.4,-2.85
TCS,2189.2,-0.52,-3.34
NTPC,344.35,-1.09,-3.44
HINDUNILVR,2102.6,-0.83,-3.6
JSWSTEEL,1226.9,-1.67,-3.74
HINDALCO,955.8,-1.9,-4.53
POWERGRID,280.7,-1.9,-4.71
TATASTEEL,185.26,-1.6,-4.74
BHARTIARTL,1918.3,-0.94,-10.86
LT,3783.9,-1.68,-16.02
INFY,1076.3,-1.52,-17.13
