symbol,ltp,changepct,contribution
HDFCBANK,794.7,-1.96,-59.35
RELIANCE,1315.1,-2.67,-54.87
MARUTI,13076.0,-4.84,-20.08
BAJFINANCE,898.95,-2.85,-15.29
ITC,298.65,-1.88,-14.75
INFY,1276.8,-1.23,-13.72
TCS,2472.6,-2.09,-13.3
EICHERMOT,7050.0,-5.3,-9.98
M&M,3220.2,-1.23,-8.09
INDIGO,4427.2,-2.87,-7.46
ETERNAL,236.22,-1.7,-7.09
HINDUNILVR,2127.2,-1.32,-5.67
SHRIRAMFIN,1004.1,-2.34,-5.36
HCLTECH,1429.4,-1.53,-5.22
JIOFIN,237.68,-2.32,-4.76
TITAN,4439.3,-1.48,-4.69
KOTAKBANK,371.9,-0.71,-4.35
NESTLEIND,1226.1,-1.89,-3.47
HINDALCO,978.25,-1.42,-3.35
BAJAJFINSV,1788.3,-1.17,-2.76
CIPLA,1211.1,-1.52,-2.61
SBIN,1063.55,-0.3,-2.38
GRASIM,2713.0,-1.09,-2.31
ULTRACEMCO,11502.0,-0.76,-2.16
TRENT,3875.4,-1.06,-2.05
POWERGRID,300.35,-0.8,-1.96
JSWSTEEL,1204.2,-0.88,-1.95
ADANIPORTS,1465.3,-0.68,-1.51
WIPRO,202.97,-0.94,-1.32
LT,3954.3,-0.14,-1.32
ASIANPAINT,2352.4,-0.35,-0.92
SBILIFE,1914.4,-0.46,-0.82
TECHM,1435.4,-0.33,-0.61
BEL,441.55,-0.2,-0.61
SUNPHARMA,1652.2,-0.16,-0.59
TATACONSUM,1090.3,-0.31,-0.47
TATASTEEL,206.39,-0.11,-0.32
MAXHEALTH,951.7,-0.17,-0.28
