symbol,ltp,changepct,contribution
ONGC,269.1,1.55,2.92
COALINDIA,454.2,-0.22,-0.37
POWERGRID,296.7,-0.9,-2.13
DRREDDY,1274.5,-1.57,-2.28
HDFCLIFE,633.5,-1.53,-2.5
NESTLEIND,1186.3,-1.54,-2.73
NTPC,374.05,-1.18,-3.56
CIPLA,1239.2,-2.31,-3.83
WIPRO,188.41,-3.03,-4.11
TATACONSUM,1044.6,-2.84,-4.12
APOLLOHOSP,7252.0,-2.93,-4.25
MAXHEALTH,953.1,-2.73,-4.33
ADANIENT,1936.8,-3.51,-4.44
SBILIFE,1903.1,-3.03,-5.23
TECHM,1340.6,-3.22,-5.78
EICHERMOT,6793.0,-3.34,-6.07
SUNPHARMA,1744.4,-1.91,-6.77
JIOFIN,239.45,-3.53,-6.98
ADANIPORTS,1356.0,-3.27,-7.0
TATASTEEL,190.51,-2.51,-7.1
TMPV,309.3,-4.76,-7.66
BEL,430.8,-2.67,-7.8
TITAN,4037.9,-2.6,-7.95
TRENT,3481.9,-4.37,-8.14
BAJAJ-AUTO,8868.5,-4.34,-8.29
ASIANPAINT,2186.0,-3.36,-8.5
GRASIM,2607.9,-4.23,-8.66
HINDALCO,897.05,-3.86,-8.79
JSWSTEEL,1130.9,-4.19,-8.96
BAJAJFINSV,1714.9,-4.29,-9.77
ULTRACEMCO,10814.0,-3.85,-10.54
HCLTECH,1311.8,-3.35,-11.02
HINDUNILVR,2077.3,-2.72,-11.26
KOTAKBANK,368.15,-1.93,-11.41
INDIGO,4154.3,-4.73,-11.86
MARUTI,12599.0,-3.44,-13.77
SBIN,1048.9,-1.95,-14.94
ITC,298.0,-1.99,-15.06
SHRIRAMFIN,949.8,-7.03,-15.52
BHARTIARTL,1827.0,-1.53,-16.89
TCS,2356.0,-3.47,-21.31
ETERNAL,228.74,-5.69,-22.9
AXISBANK,1207.0,-3.69,-25.12
BAJFINANCE,832.2,-5.44,-28.15
RELIANCE,1384.8,-1.65,-32.72
M&M,3045.4,-5.26,-33.39
INFY,1220.8,-3.65,-39.29
LT,3434.5,-4.81,-43.81
ICICIBANK,1250.1,-3.04,-58.25
HDFCBANK,798.2,-5.32,-155.41
