symbol,ltp,changepct,contribution
HDFCBANK,989.8,-0.73,-23.88
ICICIBANK,1363.6,-0.84,-18.02
BHARTIARTL,2067.0,-1.09,-13.48
ETERNAL,283.25,-2.9,-13.07
INFY,1584.8,-0.89,-10.73
INDIGO,4805.5,-3.26,-9.15
TCS,3189.2,-0.6,-4.13
BAJFINANCE,1010.3,-0.63,-3.65
TRENT,4018.3,-1.64,-3.42
SHRIRAMFIN,837.25,-1.12,-2.77
ULTRACEMCO,11317.0,-0.85,-2.61
JSWSTEEL,1096.8,-0.99,-2.37
ADANIENT,2211.6,-1.5,-2.13
JIOFIN,290.85,-0.8,-1.77
BEL,387.35,-0.54,-1.77
APOLLOHOSP,7018.5,-1.02,-1.66
LT,3991.3,-0.16,-1.63
TECHM,1550.8,-0.69,-1.39
M&M,3630.0,-0.16,-1.14
NESTLEIND,1209.3,-0.53,-1.05
HINDUNILVR,2301.7,-0.21,-0.97
TATACONSUM,1140.1,-0.58,-0.94
TMPV,343.4,-0.38,-0.69
ONGC,239.29,-0.23,-0.49
BAJAJFINSV,2065.8,-0.18,-0.46
TITAN,3845.7,-0.09,-0.31
MARUTI,16019.0,-0.01,-0.04
