symbol,ltp,changepct,contribution
INFY,1441.1,-2.07,-26.13
WIPRO,240.9,-5.09,-8.11
HCLTECH,1486.2,-1.9,-7.38
ETERNAL,342.65,-1.49,-5.63
LT,3839.4,-0.58,-5.31
TATASTEEL,172.22,-1.02,-2.75
TECHM,1447.6,-1.11,-2.48
TCS,2962.2,-0.29,-2.39
POWERGRID,289.75,-0.72,-2.35
GRASIM,2836.2,-0.83,-2.03
HINDALCO,772.8,-0.94,-1.98
JIOFIN,309.3,-0.9,-1.78
JSWSTEEL,1163.3,-0.75,-1.72
BAJAJFINSV,2083.7,-0.31,-0.77
ONGC,247.69,-0.27,-0.6
NTPC,341.0,-0.15,-0.59
ADANIENT,2549.4,-0.32,-0.44
TATAMOTORS,396.6,-0.05,-0.16
BAJAJ-AUTO,9150.5,-0.01,-0.02
ADANIPORTS,1479.4,-0.01,-0.02
