symbol,ltp,changepct,contribution
ICICIBANK,1371.5,1.19,26.02
AXISBANK,1285.8,1.49,11.58
BEL,413.8,2.64,8.8
HINDUNILVR,2384.1,1.54,7.28
SBIN,1005.55,0.66,5.77
NESTLEIND,1314.6,2.73,5.52
MARUTI,17155.0,1.15,5.25
TATASTEEL,185.72,1.55,5.0
ULTRACEMCO,12087.0,1.58,4.94
ASIANPAINT,2815.6,1.55,4.48
EICHERMOT,7482.5,2.02,4.19
TITAN,4079.7,0.69,2.41
HINDALCO,931.7,0.65,1.69
TATACONSUM,1182.1,0.97,1.6
TMPV,373.55,0.86,1.58
HDFCLIFE,759.3,0.59,1.1
JSWSTEEL,1185.9,0.44,1.07
CIPLA,1519.8,0.54,1.02
TRENT,4429.8,0.46,0.98
SBILIFE,2075.6,0.4,0.79
POWERGRID,271.65,0.26,0.7
ADANIPORTS,1493.0,0.23,0.56
SUNPHARMA,1728.9,0.05,0.2
BAJAJFINSV,2039.2,0.04,0.1
