symbol,ltp,changepct,contribution
HDFCBANK,977.5,-2.41,-80.34
INFY,1606.4,-2.07,-25.43
RELIANCE,1578.1,-0.89,-20.14
HCLTECH,1607.6,-1.99,-7.47
TCS,3216.1,-1.06,-7.43
BAJFINANCE,978.75,-1.18,-6.97
ETERNAL,281.8,-0.83,-3.81
WIPRO,263.3,-2.12,-3.28
LT,4150.4,-0.31,-3.22
ONGC,238.09,-1.4,-3.01
M&M,3790.3,-0.32,-2.32
MAXHEALTH,1050.5,-1.14,-2.06
TECHM,1596.9,-0.94,-1.92
SHRIRAMFIN,1003.35,-0.69,-1.74
NTPC,350.6,-0.43,-1.48
KOTAKBANK,2190.9,-0.19,-1.28
APOLLOHOSP,7083.0,-0.65,-1.07
JIOFIN,300.4,-0.43,-0.97
ITC,349.7,-0.1,-0.86
DRREDDY,1250.0,-0.49,-0.81
BHARTIARTL,2105.0,-0.06,-0.76
GRASIM,2848.9,-0.26,-0.61
COALINDIA,427.45,-0.11,-0.21
INDIGO,5102.5,-0.07,-0.2
BAJAJ-AUTO,9497.5,-0.05,-0.11
ADANIENT,2279.5,-0.01,-0.01
