symbol,ltp,changepct,contribution
HDFCBANK,941.1,-0.91,-29.69
TCS,2941.6,-1.7,-11.66
INFY,1507.1,-0.87,-10.46
SBIN,1066.4,-0.67,-5.73
ETERNAL,283.55,-1.16,-5.22
HDFCLIFE,703.5,-2.44,-4.45
HCLTECH,1593.7,-1.02,-3.75
ASIANPAINT,2401.1,-1.29,-3.65
TECHM,1619.9,-1.62,-3.25
ADANIPORTS,1550.7,-1.26,-3.01
BAJAJ-AUTO,9518.5,-1.35,-2.88
BEL,429.65,-0.76,-2.48
TMPV,369.5,-1.26,-2.27
GRASIM,2836.9,-0.95,-2.17
SBILIFE,1996.7,-1.06,-2.04
MARUTI,14997.0,-0.41,-1.83
NTPC,365.05,-0.53,-1.78
WIPRO,230.72,-1.16,-1.76
SUNPHARMA,1695.1,-0.44,-1.74
JIOFIN,268.1,-0.69,-1.52
INDIGO,4909.4,-0.46,-1.29
ULTRACEMCO,12722.0,-0.4,-1.22
TATASTEEL,197.06,-0.36,-1.14
EICHERMOT,7177.5,-0.45,-0.91
TRENT,4113.8,-0.43,-0.89
JSWSTEEL,1236.2,-0.29,-0.69
ADANIENT,2226.4,-0.46,-0.65
DRREDDY,1241.2,-0.3,-0.49
CIPLA,1330.0,-0.25,-0.46
ONGC,268.95,-0.09,-0.19
MAXHEALTH,1039.85,-0.09,-0.16
NESTLEIND,1303.3,-0.02,-0.04
