symbol,ltp,changepct,contribution
TRENT,4131.3,2.96,6.15
SBIN,1073.5,0.5,4.27
TATASTEEL,197.76,1.21,3.82
MAXHEALTH,1040.8,1.5,2.65
JSWSTEEL,1239.8,0.94,2.24
ONGC,269.2,0.84,1.77
JIOFIN,269.95,0.73,1.61
GRASIM,2863.9,0.67,1.53
CIPLA,1333.3,0.5,0.92
BAJFINANCE,964.75,0.15,0.87
DRREDDY,1244.9,0.38,0.61
ADANIENT,2236.6,0.38,0.54
TATACONSUM,1155.9,0.25,0.4
ADANIPORTS,1570.2,0.15,0.36
BAJAJ-AUTO,9647.0,0.08,0.17
APOLLOHOSP,7122.0,0.08,0.13
TECHM,1646.2,0.05,0.1
NESTLEIND,1303.5,0.02,0.04
WIPRO,233.39,0.02,0.03
POWERGRID,289.35,-0.02,-0.05
NTPC,367.0,-0.07,-0.24
MARUTI,15059.0,-0.08,-0.36
M&M,3572.0,-0.06,-0.42
SUNPHARMA,1702.6,-0.11,-0.43
HDFCLIFE,720.7,-0.25,-0.46
TMPV,374.15,-0.35,-0.63
ULTRACEMCO,12773.0,-0.26,-0.79
COALINDIA,431.85,-0.7,-1.31
INDIGO,4932.2,-0.57,-1.59
SHRIRAMFIN,992.0,-0.68,-1.67
TCS,2991.5,-0.25,-1.71
EICHERMOT,7209.5,-0.93,-1.88
SBILIFE,2017.8,-1.17,-2.25
ASIANPAINT,2432.1,-0.84,-2.37
BAJAJFINSV,2000.1,-0.97,-2.46
HCLTECH,1610.0,-0.73,-2.68
HINDUNILVR,2354.4,-0.7,-3.23
TITAN,4097.6,-1.12,-3.82
AXISBANK,1330.6,-0.61,-4.63
BEL,432.9,-1.43,-4.66
KOTAKBANK,408.75,-0.87,-5.73
LT,4063.3,-0.58,-5.89
HINDALCO,935.45,-3.06,-7.77
ITC,310.2,-1.16,-9.79
ETERNAL,286.85,-2.48,-11.13
HDFCBANK,949.7,-0.36,-11.72
INFY,1520.2,-1.02,-12.24
ICICIBANK,1396.5,-0.84,-17.94
BHARTIARTL,1992.4,-1.65,-20.31
RELIANCE,1443.4,-0.92,-20.34
