symbol,ltp,changepct,contribution
RELIANCE,1443.4,-0.92,-20.34
BHARTIARTL,1992.4,-1.65,-20.31
ICICIBANK,1396.5,-0.84,-17.94
INFY,1520.2,-1.02,-12.24
HDFCBANK,949.7,-0.36,-11.72
ETERNAL,286.85,-2.48,-11.13
ITC,310.2,-1.16,-9.79
HINDALCO,935.45,-3.06,-7.77
LT,4063.3,-0.58,-5.89
KOTAKBANK,408.75,-0.87,-5.73
BEL,432.9,-1.43,-4.66
AXISBANK,1330.6,-0.61,-4.63
TITAN,4097.6,-1.12,-3.82
HINDUNILVR,2354.4,-0.7,-3.23
HCLTECH,1610.0,-0.73,-2.68
BAJAJFINSV,2000.1,-0.97,-2.46
ASIANPAINT,2432.1,-0.84,-2.37
SBILIFE,2017.8,-1.17,-2.25
EICHERMOT,7209.5,-0.93,-1.88
TCS,2991.5,-0.25,-1.71
SHRIRAMFIN,992.0,-0.68,-1.67
INDIGO,4932.2,-0.57,-1.59
COALINDIA,431.85,-0.7,-1.31
ULTRACEMCO,12773.0,-0.26,-0.79
TMPV,374.15,-0.35,-0.63
HDFCLIFE,720.7,-0.25,-0.46
SUNPHARMA,1702.6,-0.11,-0.43
M&M,3572.0,-0.06,-0.42
MARUTI,15059.0,-0.08,-0.36
NTPC,367.0,-0.07,-0.24
POWERGRID,289.35,-0.02,-0.05
