symbol,ltp,changepct,contribution
INFY,1495.0,2.5,30.74
TCS,3027.2,1.8,14.43
TITAN,3565.6,4.31,13.71
BHARTIARTL,1943.5,0.75,8.53
HCLTECH,1453.2,1.38,5.22
ETERNAL,341.65,1.12,4.12
BAJFINANCE,1023.15,0.65,3.34
TECHM,1458.2,1.34,2.92
TATASTEEL,171.94,0.3,0.79
NESTLEIND,1180.5,0.31,0.61
WIPRO,244.27,0.3,0.47
HINDALCO,768.2,0.05,0.1
TATACONSUM,1120.2,0.02,0.03
SHRIRAMFIN,666.9,0.01,0.02
LT,3729.8,0.0,0.0
ITC,399.75,-0.01,-0.09
ADANIPORTS,1394.3,-0.37,-0.76
APOLLOHOSP,7662.0,-0.49,-0.79
ADANIENT,2524.1,-0.71,-0.96
SBILIFE,1772.9,-0.63,-1.14
INDUSINDBK,740.95,-1.07,-1.34
COALINDIA,382.1,-0.68,-1.36
EICHERMOT,6902.5,-0.78,-1.37
DRREDDY,1234.5,-1.12,-1.85
HDFCLIFE,747.3,-1.1,-1.98
HEROMOTOCO,5512.5,-1.83,-2.06
MARUTI,16012.0,-0.6,-2.19
JSWSTEEL,1145.2,-1.0,-2.23
BAJAJFINSV,2013.6,-0.93,-2.24
CIPLA,1494.6,-1.24,-2.45
GRASIM,2778.2,-1.06,-2.52
BAJAJ-AUTO,8792.0,-1.26,-2.56
ASIANPAINT,2328.5,-1.03,-2.58
ONGC,241.81,-1.43,-3.08
KOTAKBANK,2117.8,-0.43,-3.18
HINDUNILVR,2500.1,-0.68,-3.22
JIOFIN,304.65,-1.69,-3.26
TRENT,4616.6,-1.48,-3.86
AXISBANK,1180.6,-0.52,-4.01
POWERGRID,285.3,-1.28,-4.07
BEL,403.65,-1.62,-4.14
NTPC,333.8,-1.24,-4.75
ULTRACEMCO,11991.0,-1.58,-4.87
SBIN,858.25,-0.75,-5.17
SUNPHARMA,1631.6,-1.3,-5.83
TATAMOTORS,681.55,-2.36,-7.21
ICICIBANK,1370.3,-0.41,-9.4
M&M,3426.5,-1.9,-11.23
HDFCBANK,978.7,-0.39,-12.99
RELIANCE,1367.4,-1.26,-27.3
