symbol,ltp,changepct,contribution
ETERNAL,258.7,-6.65,-29.15
RELIANCE,1386.1,-1.18,-25.48
AXISBANK,1258.0,-2.93,-21.72
ADANIPORTS,1308.4,-8.09,-18.85
ADANIENT,1864.2,-11.92,-16.42
SBIN,1029.5,-1.83,-15.26
LT,3743.8,-1.34,-13.29
INDIGO,4704.5,-4.35,-11.88
BHARTIARTL,1984.7,-0.88,-10.58
BAJFINANCE,927.85,-1.62,-9.13
HDFCBANK,916.1,-0.28,-8.91
MARUTI,15469.0,-1.91,-8.32
JIOFIN,252.9,-3.84,-8.27
CIPLA,1315.0,-4.21,-7.59
M&M,3543.4,-0.86,-5.95
NTPC,336.7,-1.71,-5.61
BAJAJFINSV,1949.0,-2.26,-5.6
POWERGRID,254.15,-2.01,-5.19
BEL,410.7,-1.61,-5.12
KOTAKBANK,422.8,-0.76,-4.89
ITC,323.4,-0.45,-3.71
ICICIBANK,1343.4,-0.16,-3.34
HDFCLIFE,712.1,-1.83,-3.25
TATACONSUM,1153.5,-1.88,-2.97
JSWSTEEL,1170.0,-1.23,-2.87
TRENT,3755.9,-1.28,-2.6
TATASTEEL,187.61,-0.79,-2.43
GRASIM,2759.0,-1.04,-2.32
EICHERMOT,6973.0,-1.09,-2.16
COALINDIA,418.4,-1.15,-2.1
SBILIFE,2002.6,-0.97,-1.82
NESTLEIND,1293.8,-0.94,-1.81
TMPV,344.45,-0.83,-1.46
WIPRO,238.4,-0.94,-1.39
MAXHEALTH,991.4,-0.75,-1.3
SUNPHARMA,1631.9,-0.14,-0.54
SHRIRAMFIN,1003.55,-0.19,-0.46
