symbol,ltp,changepct,contribution
HDFCBANK,994.75,-1.41,-48.37
HINDUNILVR,2516.4,-3.39,-16.53
KOTAKBANK,2187.0,-1.76,-13.39
AXISBANK,1241.9,-1.36,-10.81
CIPLA,1584.4,-3.83,-7.8
ULTRACEMCO,11918.0,-1.9,-6.03
SBIN,904.5,-0.78,-5.53
TITAN,3714.9,-1.55,-5.08
ADANIPORTS,1429.0,-1.69,-3.57
NTPC,339.6,-0.9,-3.55
LT,3904.9,-0.35,-3.21
APOLLOHOSP,7837.5,-1.67,-2.76
MARUTI,16274.0,-0.73,-2.75
TCS,3063.2,-0.33,-2.72
INFY,1525.4,-0.2,-2.53
ADANIENT,2504.2,-1.66,-2.31
HDFCLIFE,734.95,-1.18,-2.19
BAJFINANCE,1089.75,-0.4,-2.12
ETERNAL,326.6,-0.54,-2.05
JIOFIN,305.95,-1.01,-2.01
GRASIM,2841.3,-0.82,-2.01
BAJAJFINSV,2159.5,-0.79,-1.96
TECHM,1453.7,-0.67,-1.5
POWERGRID,288.5,-0.4,-1.31
SBILIFE,1839.8,-0.7,-1.3
EICHERMOT,6840.0,-0.65,-1.17
HEROMOTOCO,5540.5,-0.87,-1.01
TATACONSUM,1155.3,-0.49,-0.87
WIPRO,242.98,-0.54,-0.86
INDUSINDBK,755.05,-0.6,-0.77
ASIANPAINT,2501.6,-0.03,-0.08
HCLTECH,1523.8,-0.01,-0.04
