symbol,ltp,changepct,contribution
INFY,1130.1,-2.21,-25.22
HDFCBANK,748.15,-0.78,-24.15
TCS,2365.6,-2.8,-18.23
ETERNAL,302.45,-2.71,-11.56
ITC,281.0,-1.44,-11.55
MAXHEALTH,1098.5,-2.39,-4.02
INDIGO,5171.0,-1.15,-3.06
WIPRO,183.65,-1.46,-2.1
TECHM,1651.3,-1.07,-2.04
SUNPHARMA,1990.5,-0.53,-1.99
EICHERMOT,7833.5,-1.01,-1.95
ADANIENT,3009.5,-1.32,-1.77
TATACONSUM,1083.1,-1.02,-1.57
HCLTECH,1346.9,-0.43,-1.5
NESTLEIND,1509.6,-0.74,-1.39
HINDUNILVR,2101.3,-0.31,-1.36
COALINDIA,414.15,-0.74,-1.32
POWERGRID,284.25,-0.51,-1.28
APOLLOHOSP,8957.0,-0.35,-0.54
GRASIM,3100.8,-0.13,-0.28
JSWSTEEL,1270.0,-0.06,-0.14
