symbol,ltp,changepct,contribution
LT,4076.5,0.72,6.71
HCLTECH,1183.8,1.6,5.39
TECHM,1483.9,1.94,3.56
WIPRO,204.25,1.32,1.83
INFY,1160.9,0.09,0.99
ASIANPAINT,2671.6,-0.01,-0.03
NESTLEIND,1421.5,-0.42,-0.76
TRENT,4224.0,-0.58,-1.11
ADANIENT,2937.4,-1.2,-1.55
APOLLOHOSP,8176.5,-1.16,-1.72
DRREDDY,1303.5,-1.18,-1.75
COALINDIA,457.9,-1.11,-1.91
CIPLA,1401.0,-1.21,-2.05
ADANIPORTS,1804.6,-1.09,-2.39
SBIN,964.4,-0.35,-2.74
TMPV,393.9,-1.76,-2.9
GRASIM,3122.4,-1.5,-3.14
TATACONSUM,1178.4,-2.17,-3.22
SBILIFE,1830.1,-1.84,-3.25
JIOFIN,238.95,-1.62,-3.28
BAJAJFINSV,1783.6,-1.41,-3.29
SHRIRAMFIN,947.15,-1.67,-3.78
HDFCLIFE,594.8,-2.43,-4.06
MAXHEALTH,965.1,-2.85,-4.63
HINDALCO,1126.7,-2.0,-4.66
TITAN,4074.9,-1.52,-4.76
ULTRACEMCO,11482.0,-1.77,-4.96
JSWSTEEL,1278.0,-2.39,-5.23
BEL,410.75,-1.99,-5.95
EICHERMOT,7177.0,-3.26,-6.06
ONGC,265.4,-3.16,-6.1
BAJAJ-AUTO,10460.0,-3.22,-6.29
TCS,2258.9,-1.11,-6.98
KOTAKBANK,384.2,-1.16,-7.02
MARUTI,13127.0,-1.77,-7.25
POWERGRID,290.55,-3.2,-7.76
HINDUNILVR,2153.5,-2.04,-8.65
NTPC,386.9,-2.83,-8.73
SUNPHARMA,1799.2,-2.45,-8.88
TATASTEEL,208.02,-3.11,-9.01
INDIGO,4405.0,-3.61,-9.27
AXISBANK,1286.6,-1.34,-9.34
ETERNAL,250.58,-2.31,-9.52
BAJFINANCE,908.25,-2.46,-13.03
ITC,286.9,-1.73,-13.4
BHARTIARTL,1829.0,-1.25,-14.13
M&M,3045.6,-2.43,-15.79
ICICIBANK,1256.4,-1.28,-25.11
RELIANCE,1321.2,-2.17,-44.05
HDFCBANK,744.55,-1.86,-55.62
