symbol,ltp,changepct,contribution
ICICIBANK,1406.8,-1.74,-35.36
RELIANCE,1317.0,-0.9,-18.93
HDFCBANK,725.0,-0.55,-17.04
HINDALCO,1046.25,-2.99,-7.22
AXISBANK,1221.8,-0.67,-4.84
ULTRACEMCO,11706.0,-1.56,-4.53
BHARTIARTL,1939.1,-0.3,-3.51
GRASIM,3257.0,-1.54,-3.34
POWERGRID,266.6,-1.06,-2.66
SUNPHARMA,1932.0,-0.62,-2.33
TITAN,5063.7,-0.69,-2.24
TATASTEEL,184.85,-0.73,-2.19
SBILIFE,1812.0,-0.98,-1.79
BAJFINANCE,1090.8,-0.31,-1.7
INFY,1175.0,-0.09,-1.03
ADANIPORTS,1658.0,-0.42,-0.95
ADANIENT,2964.9,-0.7,-0.94
BAJAJ-AUTO,11661.0,-0.33,-0.67
WIPRO,183.1,-0.46,-0.66
CIPLA,1458.8,-0.29,-0.51
JIOFIN,255.6,-0.18,-0.38
NESTLEIND,1506.9,-0.01,-0.02
