symbol,ltp,changepct,contribution
HDFCBANK,932.4,-0.52,-17.13
BHARTIARTL,2011.3,-1.32,-16.43
BAJFINANCE,965.6,-1.79,-10.45
HCLTECH,1573.1,-1.8,-6.68
RELIANCE,1458.5,-0.21,-4.69
ITC,321.4,-0.43,-3.67
SHRIRAMFIN,1048.6,-1.33,-3.31
ASIANPAINT,2393.6,-0.98,-2.8
DRREDDY,1256.0,-1.53,-2.5
TATACONSUM,1152.2,-1.29,-2.11
SBIN,1144.1,-0.17,-1.47
ADANIENT,2228.4,-0.96,-1.37
ADANIPORTS,1554.7,-0.45,-1.09
HDFCLIFE,703.95,-0.56,-1.03
ULTRACEMCO,13023.0,-0.19,-0.59
SBILIFE,2018.3,-0.28,-0.54
COALINDIA,430.95,-0.17,-0.32
INDIGO,4960.4,-0.07,-0.2
JSWSTEEL,1244.1,-0.07,-0.17
CIPLA,1342.1,-0.03,-0.06
