symbol,ltp,changepct,contribution
ITC,413.95,-1.52,-14.1
MARUTI,15651.0,-3.31,-12.45
LT,3980.5,-1.25,-11.46
TCS,3016.8,-1.35,-11.13
RELIANCE,1484.7,-0.11,-2.45
BEL,422.3,-0.89,-2.34
JSWSTEEL,1195.0,-0.91,-2.09
NTPC,335.2,-0.52,-2.05
TITAN,3724.5,-0.59,-1.93
HINDUNILVR,2460.0,-0.22,-1.07
ADANIPORTS,1444.7,-0.47,-0.99
BAJAJFINSV,2081.6,-0.32,-0.79
NESTLEIND,1266.7,-0.39,-0.78
ADANIENT,2467.0,-0.56,-0.78
TECHM,1419.8,-0.32,-0.72
TATASTEEL,182.67,-0.09,-0.24
DRREDDY,1196.0,-0.13,-0.22
HINDALCO,847.2,-0.08,-0.17
POWERGRID,288.0,-0.05,-0.16
WIPRO,240.5,-0.07,-0.11
HEROMOTOCO,5539.0,-0.09,-0.1
COALINDIA,388.55,-0.03,-0.06
