symbol,ltp,changepct,contribution
ETERNAL,283.5,5.16,22.72
RELIANCE,1404.6,0.76,16.48
TCS,3122.6,0.65,4.37
ULTRACEMCO,12231.0,1.43,4.28
INDIGO,4857.5,1.41,3.87
HINDALCO,939.2,1.2,2.99
JSWSTEEL,1174.6,1.26,2.95
MAXHEALTH,1004.2,1.14,1.98
ADANIPORTS,1378.6,0.8,1.87
BAJFINANCE,936.25,0.33,1.87
GRASIM,2735.6,0.81,1.81
POWERGRID,255.8,0.69,1.79
ONGC,242.37,0.82,1.69
TATASTEEL,184.41,0.46,1.42
TECHM,1686.7,0.49,0.96
TMPV,339.25,0.41,0.72
SBILIFE,2055.4,0.31,0.58
TITAN,4079.2,0.09,0.3
BAJAJFINSV,1959.9,0.06,0.15
BHARTIARTL,1996.1,0.01,0.12
BAJAJ-AUTO,9179.0,-0.01,-0.02
NTPC,338.7,-0.01,-0.03
WIPRO,239.55,-0.15,-0.22
SUNPHARMA,1612.9,-0.06,-0.23
SHRIRAMFIN,986.0,-0.15,-0.36
COALINDIA,414.05,-0.3,-0.55
M&M,3553.3,-0.12,-0.83
EICHERMOT,7140.0,-0.47,-0.93
HCLTECH,1682.5,-0.28,-1.01
CIPLA,1369.6,-0.64,-1.16
DRREDDY,1157.2,-0.81,-1.28
ASIANPAINT,2661.1,-0.54,-1.49
ADANIENT,2032.2,-1.11,-1.54
JIOFIN,263.25,-0.85,-1.84
NESTLEIND,1283.2,-0.96,-1.86
HDFCLIFE,724.35,-1.06,-1.89
APOLLOHOSP,6826.5,-1.24,-1.97
HINDUNILVR,2368.0,-0.47,-2.13
TATACONSUM,1163.6,-1.81,-2.87
MARUTI,15770.0,-0.69,-3.02
INFY,1654.4,-0.27,-3.18
KOTAKBANK,421.6,-0.52,-3.36
TRENT,3764.4,-1.87,-3.81
ITC,324.75,-0.48,-3.97
AXISBANK,1284.9,-0.66,-4.91
BEL,402.65,-1.64,-5.24
SBIN,1028.65,-0.75,-6.28
LT,3766.5,-1.15,-11.46
HDFCBANK,920.35,-1.17,-37.38
ICICIBANK,1349.0,-1.95,-40.86
