symbol,ltp,changepct,contribution
HDFCBANK,1003.9,1.42,47.26
RELIANCE,1569.9,1.96,44.27
ICICIBANK,1375.0,1.27,27.72
INFY,1557.9,1.78,21.83
LT,4062.0,1.63,16.91
AXISBANK,1290.2,1.89,14.66
BAJFINANCE,1010.7,2.48,14.62
KOTAKBANK,2103.8,1.64,11.05
TCS,3162.9,1.4,9.8
JSWSTEEL,1154.4,3.81,9.29
MARUTI,16156.0,1.68,7.66
BAJAJFINSV,2085.1,2.7,7.0
ETERNAL,306.85,1.51,6.92
INDIGO,5913.0,2.39,6.83
TATASTEEL,169.67,2.01,6.48
SUNPHARMA,1804.9,1.58,6.38
SHRIRAMFIN,856.6,2.19,5.51
JIOFIN,308.0,2.39,5.39
HDFCLIFE,787.55,2.74,5.1
GRASIM,2744.0,2.13,4.97
ULTRACEMCO,11759.0,1.55,4.83
BEL,415.3,1.23,4.09
HCLTECH,1617.9,1.05,3.93
TITAN,3897.7,1.11,3.87
COALINDIA,377.35,1.97,3.77
HINDALCO,800.8,1.45,3.76
ADANIPORTS,1506.2,1.5,3.66
TMPV,359.25,1.93,3.54
TECHM,1520.4,1.72,3.52
M&M,3686.4,0.47,3.4
ITC,402.3,0.37,3.19
WIPRO,250.19,1.85,2.86
BAJAJ-AUTO,9164.0,1.28,2.78
NTPC,326.1,0.74,2.54
TRENT,4292.4,1.14,2.42
NESTLEIND,1276.8,1.08,2.18
HINDUNILVR,2425.2,0.46,2.17
ONGC,247.7,0.96,2.06
CIPLA,1523.8,1.08,2.04
POWERGRID,275.05,0.59,1.59
DRREDDY,1248.0,0.96,1.58
APOLLOHOSP,7393.0,0.85,1.4
TATACONSUM,1185.3,0.65,1.07
MAXHEALTH,1162.6,0.39,0.71
SBIN,983.9,0.03,0.26
ASIANPAINT,2874.0,-0.06,-0.17
SBILIFE,2029.1,-0.09,-0.18
EICHERMOT,7198.5,-0.28,-0.58
ADANIENT,2315.0,-0.77,-1.11
BHARTIARTL,2126.8,-1.61,-20.25
