symbol,ltp,changepct,contribution
KOTAKBANK,381.3,-3.89,-24.42
TCS,2057.6,-1.71,-11.15
INFY,1042.2,-0.48,-5.49
ITC,288.25,-0.59,-4.74
BAJAJFINSV,1870.7,-1.31,-3.17
MAXHEALTH,1132.5,-1.81,-3.05
COALINDIA,432.35,-1.45,-2.59
POWERGRID,285.4,-0.85,-2.14
SBIN,1037.7,-0.22,-1.79
ULTRACEMCO,11661.0,-0.53,-1.54
HCLTECH,1134.2,-0.42,-1.47
WIPRO,174.32,-1.0,-1.44
AXISBANK,1339.6,-0.19,-1.37
BAJFINANCE,1029.1,-0.22,-1.21
ADANIPORTS,1864.4,-0.52,-1.18
HDFCLIFE,564.2,-0.62,-1.08
INDIGO,5408.5,-0.33,-0.88
DRREDDY,1367.9,-0.45,-0.69
TECHM,1406.5,-0.26,-0.5
SHRIRAMFIN,1062.3,-0.12,-0.28
ADANIENT,3206.6,-0.17,-0.23
NTPC,356.25,-0.06,-0.19
SBILIFE,1787.7,-0.06,-0.11
APOLLOHOSP,8888.5,-0.06,-0.09
