symbol,ltp,changepct,contribution
SBIN,972.85,-1.12,-9.78
RELIANCE,1563.4,-0.41,-9.27
MARUTI,15903.0,-1.57,-7.16
BHARTIARTL,2115.6,-0.53,-6.67
ETERNAL,302.75,-1.34,-6.15
TCS,3136.6,-0.83,-5.81
EICHERMOT,6999.0,-2.77,-5.74
ULTRACEMCO,11617.0,-1.21,-3.77
ADANIENT,2255.0,-2.59,-3.73
BAJAJ-AUTO,9022.5,-1.54,-3.35
ONGC,244.0,-1.49,-3.2
TATASTEEL,168.13,-0.91,-2.93
SBILIFE,2004.5,-1.21,-2.38
HDFCLIFE,777.8,-1.24,-2.31
BEL,413.05,-0.54,-1.8
AXISBANK,1287.3,-0.22,-1.71
NESTLEIND,1266.4,-0.81,-1.64
APOLLOHOSP,7322.5,-0.95,-1.57
TECHM,1509.8,-0.7,-1.43
POWERGRID,273.7,-0.49,-1.32
TRENT,4266.1,-0.61,-1.3
JIOFIN,306.45,-0.5,-1.13
TATACONSUM,1177.7,-0.64,-1.06
M&M,3681.2,-0.14,-1.01
TMPV,357.8,-0.4,-0.73
WIPRO,249.56,-0.25,-0.39
GRASIM,2740.0,-0.15,-0.35
MAXHEALTH,1161.8,-0.07,-0.13
