symbol,ltp,changepct,contribution
INFY,1000.4,-3.5,-39.09
TCS,2031.5,-3.17,-20.2
ICICIBANK,1375.2,-0.89,-17.69
RELIANCE,1293.9,-0.55,-11.31
ITC,286.95,-1.29,-10.13
HCLTECH,1071.8,-2.78,-9.49
EICHERMOT,7073.5,-4.75,-8.96
SBIN,1026.9,-0.89,-7.07
HINDUNILVR,2118.2,-1.54,-6.62
AXISBANK,1345.7,-0.82,-5.79
M&M,3068.8,-0.78,-5.14
KOTAKBANK,392.25,-0.82,-5.03
TATACONSUM,1075.6,-3.34,-5.02
LT,4143.4,-0.52,-4.91
WIPRO,170.39,-2.9,-4.08
TECHM,1404.7,-2.03,-3.78
HDFCBANK,797.95,-0.12,-3.64
MAXHEALTH,1129.25,-1.8,-2.96
SUNPHARMA,1862.5,-0.66,-2.43
TATASTEEL,188.06,-0.8,-2.35
COALINDIA,439.05,-1.3,-2.26
HDFCLIFE,575.85,-1.27,-2.15
ASIANPAINT,2635.7,-0.8,-2.1
ULTRACEMCO,11253.0,-0.73,-2.07
DRREDDY,1357.1,-1.35,-2.03
HINDALCO,956.6,-0.75,-1.77
JSWSTEEL,1226.4,-0.49,-1.09
JIOFIN,236.44,-0.11,-0.23
