symbol,ltp,changepct,contribution
ADANIPORTS,1775.0,3.8,8.28
MAXHEALTH,1037.5,4.48,7.24
TATASTEEL,188.75,2.5,7.21
ADANIENT,3104.7,5.13,6.61
COALINDIA,431.0,2.56,4.38
HINDALCO,1026.9,1.77,4.11
NTPC,334.5,1.12,3.44
APOLLOHOSP,8967.0,1.47,2.17
JSWSTEEL,1310.0,0.98,2.14
TRENT,2820.0,0.95,1.8
TITAN,5005.0,0.36,1.12
ASIANPAINT,2489.0,0.3,0.77
POWERGRID,265.85,0.04,0.1
SHRIRAMFIN,1029.0,0.0,0.0
EICHERMOT,7734.5,-0.17,-0.31
GRASIM,3300.0,-0.21,-0.44
MARUTI,12618.0,-0.18,-0.73
DRREDDY,1145.0,-0.52,-0.77
NESTLEIND,1393.0,-0.54,-0.97
ETERNAL,320.6,-0.31,-1.27
INDIGO,4975.0,-0.5,-1.28
SBILIFE,1684.0,-0.74,-1.3
BAJAJFINSV,1927.0,-0.57,-1.32
BAJAJ-AUTO,11790.0,-0.76,-1.48
ONGC,234.02,-0.84,-1.61
JIOFIN,231.0,-0.92,-1.85
TMPV,303.0,-1.13,-1.85
TATACONSUM,1001.0,-1.29,-1.9
M&M,3150.0,-0.32,-2.07
CIPLA,1363.1,-1.51,-2.55
ULTRACEMCO,10900.0,-0.99,-2.76
BEL,406.0,-1.11,-3.3
AXISBANK,1238.5,-0.51,-3.54
WIPRO,167.0,-2.62,-3.62
SUNPHARMA,1864.9,-1.11,-4.01
LT,3922.6,-0.6,-5.57
SBIN,1000.5,-0.74,-5.77
TECHM,1508.0,-3.27,-5.98
HDFCLIFE,514.0,-3.71,-6.17
BAJFINANCE,1039.3,-1.4,-7.38
HINDUNILVR,1945.0,-1.77,-7.47
KOTAKBANK,414.0,-1.25,-7.53
ITC,260.8,-1.02,-7.86
HCLTECH,1229.8,-3.7,-12.4
TCS,2208.0,-2.11,-13.2
ICICIBANK,1389.1,-0.74,-14.44
BHARTIARTL,1814.7,-1.59,-17.88
RELIANCE,1279.0,-1.23,-24.84
INFY,1035.0,-4.34,-47.59
HDFCBANK,687.1,-2.26,-67.25
