symbol,ltp,changepct,contribution
HDFCBANK,687.1,-2.26,-67.25
INFY,1035.0,-4.34,-47.59
RELIANCE,1279.0,-1.23,-24.84
BHARTIARTL,1814.7,-1.59,-17.88
ICICIBANK,1389.1,-0.74,-14.44
TCS,2208.0,-2.11,-13.2
HCLTECH,1229.8,-3.7,-12.4
ITC,260.8,-1.02,-7.86
KOTAKBANK,414.0,-1.25,-7.53
HINDUNILVR,1945.0,-1.77,-7.47
BAJFINANCE,1039.3,-1.4,-7.38
HDFCLIFE,514.0,-3.71,-6.17
TECHM,1508.0,-3.27,-5.98
SBIN,1000.5,-0.74,-5.77
LT,3922.6,-0.6,-5.57
SUNPHARMA,1864.9,-1.11,-4.01
WIPRO,167.0,-2.62,-3.62
AXISBANK,1238.5,-0.51,-3.54
BEL,406.0,-1.11,-3.3
ULTRACEMCO,10900.0,-0.99,-2.76
CIPLA,1363.1,-1.51,-2.55
M&M,3150.0,-0.32,-2.07
TATACONSUM,1001.0,-1.29,-1.9
TMPV,303.0,-1.13,-1.85
JIOFIN,231.0,-0.92,-1.85
ONGC,234.02,-0.84,-1.61
BAJAJ-AUTO,11790.0,-0.76,-1.48
BAJAJFINSV,1927.0,-0.57,-1.32
SBILIFE,1684.0,-0.74,-1.3
INDIGO,4975.0,-0.5,-1.28
ETERNAL,320.6,-0.31,-1.27
NESTLEIND,1393.0,-0.54,-0.97
DRREDDY,1145.0,-0.52,-0.77
MARUTI,12618.0,-0.18,-0.73
GRASIM,3300.0,-0.21,-0.44
EICHERMOT,7734.5,-0.17,-0.31
