symbol,ltp,changepct,contribution
RELIANCE,1424.0,1.37,28.38
INFY,1315.0,0.5,5.62
WIPRO,198.75,1.71,2.42
SUNPHARMA,1807.4,0.44,1.63
APOLLOHOSP,7779.0,0.71,1.07
TECHM,1336.3,0.35,0.66
CIPLA,1325.0,0.29,0.5
HCLTECH,1358.6,0.14,0.48
MAXHEALTH,1041.5,-0.05,-0.08
COALINDIA,437.65,-0.64,-1.12
TRENT,3689.4,-0.9,-1.75
TATACONSUM,1102.5,-1.27,-1.92
DRREDDY,1287.0,-1.29,-1.95
NESTLEIND,1235.8,-1.33,-2.46
BHARTIARTL,1866.7,-0.22,-2.54
ADANIENT,1999.2,-2.0,-2.64
SBILIFE,1912.5,-1.5,-2.7
GRASIM,2681.2,-1.37,-2.93
POWERGRID,295.2,-1.32,-3.27
HINDALCO,945.35,-1.41,-3.35
BAJAJFINSV,1841.5,-1.47,-3.5
NTPC,376.25,-1.14,-3.59
HDFCLIFE,653.75,-2.21,-3.77
SHRIRAMFIN,987.2,-2.01,-4.64
ETERNAL,229.56,-1.29,-5.42
ONGC,270.8,-2.92,-5.75
HINDUNILVR,2194.6,-1.4,-6.06
JIOFIN,232.25,-2.97,-6.14
TITAN,4159.2,-2.01,-6.42
ASIANPAINT,2220.8,-2.58,-6.82
BAJFINANCE,938.05,-1.28,-6.92
BEL,457.35,-2.37,-7.23
JSWSTEEL,1192.6,-3.33,-7.44
TCS,2527.4,-1.18,-7.57
ADANIPORTS,1421.3,-3.8,-8.49
BAJAJ-AUTO,9383.0,-4.41,-8.79
EICHERMOT,7266.0,-4.65,-8.83
TMPV,332.0,-5.35,-9.0
ITC,306.0,-1.19,-9.41
INDIGO,4236.7,-3.8,-9.95
TATASTEEL,191.01,-3.75,-11.08
ULTRACEMCO,11378.0,-5.08,-14.53
AXISBANK,1288.3,-2.09,-14.86
MARUTI,13508.0,-4.6,-19.23
KOTAKBANK,386.35,-3.36,-20.75
LT,3842.1,-2.73,-25.98
M&M,3187.6,-4.35,-28.85
SBIN,1098.5,-3.89,-31.13
ICICIBANK,1278.4,-2.66,-53.24
HDFCBANK,840.7,-1.91,-58.28
