symbol,ltp,changepct,contribution
TECHM,1494.7,2.27,4.6
HDFCBANK,999.15,0.11,3.63
EICHERMOT,7258.5,1.74,3.57
BAJAJ-AUTO,9007.5,1.3,2.8
INFY,1548.0,0.19,2.31
WIPRO,247.27,1.14,1.75
SHRIRAMFIN,828.2,0.6,1.5
ADANIPORTS,1485.9,0.41,0.99
HCLTECH,1610.4,0.15,0.56
TATACONSUM,1186.0,0.25,0.41
ASIANPAINT,2879.2,0.09,0.26
SUNPHARMA,1780.8,0.06,0.24
KOTAKBANK,2087.3,-0.02,-0.13
MARUTI,15958.0,-0.12,-0.54
HDFCLIFE,761.65,-0.31,-0.57
SBILIFE,2014.8,-0.38,-0.74
APOLLOHOSP,7354.5,-0.49,-0.8
CIPLA,1504.0,-0.52,-0.97
HINDALCO,774.65,-0.39,-1.0
ONGC,245.75,-0.49,-1.04
ADANIENT,2399.2,-0.95,-1.36
ETERNAL,301.0,-0.31,-1.41
ICICIBANK,1368.4,-0.08,-1.73
POWERGRID,275.8,-0.65,-1.74
NESTLEIND,1269.2,-0.9,-1.8
HINDUNILVR,2424.2,-0.39,-1.82
SBIN,970.6,-0.21,-1.82
INDIGO,5805.5,-0.65,-1.84
TMPV,358.3,-1.09,-1.98
TCS,3141.2,-0.3,-2.08
DRREDDY,1226.2,-1.42,-2.32
TRENT,4310.9,-1.11,-2.33
TITAN,3874.3,-0.77,-2.66
BAJAJFINSV,2030.8,-1.05,-2.7
JIOFIN,299.85,-1.22,-2.72
COALINDIA,372.55,-1.49,-2.82
LT,4013.3,-0.29,-2.98
NTPC,323.45,-0.98,-3.33
MAXHEALTH,1155.8,-2.14,-3.83
ULTRACEMCO,11584.0,-1.24,-3.83
GRASIM,2688.7,-1.69,-3.9
AXISBANK,1269.0,-0.53,-4.07
TATASTEEL,165.36,-1.57,-5.01
BAJFINANCE,994.0,-1.01,-5.9
BHARTIARTL,2152.1,-0.49,-6.11
JSWSTEEL,1106.0,-3.01,-7.27
ITC,403.55,-1.05,-8.97
BEL,403.8,-3.01,-9.92
M&M,3690.8,-1.57,-11.25
RELIANCE,1535.9,-0.69,-15.44
