symbol,ltp,changepct,contribution
ASIANPAINT,2674.0,-2.2,-5.83
TITAN,4372.5,-1.08,-3.46
ITC,291.25,-0.43,-3.41
M&M,3063.4,-0.37,-2.46
POWERGRID,289.75,-0.86,-2.14
SHRIRAMFIN,992.85,-0.91,-2.11
HINDUNILVR,2184.9,-0.44,-1.91
LT,4201.3,-0.19,-1.81
NESTLEIND,1401.9,-0.92,-1.71
TRENT,3180.6,-0.79,-1.54
ETERNAL,263.65,-0.25,-1.05
ADANIPORTS,1827.2,-0.44,-0.99
JSWSTEEL,1282.4,-0.41,-0.92
JIOFIN,243.38,-0.44,-0.91
COALINDIA,449.0,-0.51,-0.9
ONGC,245.45,-0.33,-0.65
WIPRO,180.18,-0.34,-0.48
HCLTECH,1130.5,-0.11,-0.38
APOLLOHOSP,8469.0,-0.24,-0.36
INDIGO,5021.1,-0.01,-0.03
