symbol,ltp,changepct,contribution
HDFCBANK,966.9,-1.03,-34.7
ICICIBANK,1402.2,-1.39,-32.21
RELIANCE,1407.4,-0.54,-11.83
KOTAKBANK,2031.0,-1.16,-8.67
M&M,3592.1,-1.39,-8.31
HCLTECH,1467.4,-1.8,-6.88
HINDUNILVR,2559.6,-1.06,-5.07
TITAN,3467.2,-1.27,-4.08
TRENT,5080.0,-1.26,-3.32
POWERGRID,286.2,-1.01,-3.25
ULTRACEMCO,12508.0,-0.94,-2.93
LT,3675.4,-0.29,-2.61
NESTLEIND,1194.5,-1.22,-2.41
BAJAJ-AUTO,8971.5,-1.15,-2.36
BAJFINANCE,992.45,-0.41,-2.13
ITC,410.65,-0.22,-2.01
TCS,3169.2,-0.24,-1.95
HINDALCO,743.3,-0.92,-1.91
TATAMOTORS,707.45,-0.53,-1.64
ETERNAL,336.55,-0.39,-1.45
APOLLOHOSP,7806.5,-0.56,-0.91
TATASTEEL,171.48,-0.32,-0.85
WIPRO,255.88,-0.41,-0.64
BEL,408.9,-0.24,-0.62
HDFCLIFE,782.2,-0.31,-0.57
TATACONSUM,1126.8,-0.22,-0.38
INFY,1540.2,-0.03,-0.37
CIPLA,1575.8,-0.15,-0.3
BAJAJFINSV,2067.3,-0.09,-0.22
JIOFIN,317.0,-0.11,-0.21
DRREDDY,1321.7,-0.08,-0.13
GRASIM,2877.9,-0.03,-0.07
