symbol,ltp,changepct,contribution
HDFCBANK,954.45,1.05,34.51
TATASTEEL,167.85,5.97,15.49
ITC,411.75,1.23,10.94
RELIANCE,1372.6,0.45,9.62
M&M,3286.0,1.59,9.27
SBIN,812.15,1.03,7.0
KOTAKBANK,1960.2,0.91,6.63
LT,3600.8,0.72,6.33
HINDALCO,742.95,3.05,6.18
TITAN,3690.6,1.93,6.06
JSWSTEEL,1072.2,2.7,5.94
COALINDIA,389.8,2.55,5.04
ICICIBANK,1397.0,0.2,4.52
ETERNAL,326.1,1.15,4.18
SUNPHARMA,1578.7,0.86,3.8
BAJFINANCE,896.3,0.7,3.55
TATAMOTORS,692.05,1.12,3.38
TRENT,5479.0,1.24,3.19
INDUSINDBK,768.1,2.25,2.78
MARUTI,14927.0,0.57,2.06
BAJAJ-AUTO,9116.0,0.95,1.9
BEL,378.7,0.56,1.41
ASIANPAINT,2553.9,0.55,1.36
BAJAJFINSV,1966.1,0.52,1.23
JIOFIN,313.7,0.63,1.2
CIPLA,1578.4,0.59,1.15
APOLLOHOSP,7736.0,0.7,1.11
DRREDDY,1262.2,0.68,1.11
ADANIENT,2288.7,0.64,0.85
HEROMOTOCO,5349.0,0.7,0.78
EICHERMOT,6371.5,0.35,0.61
SHRIRAMFIN,586.3,0.29,0.56
TATACONSUM,1104.4,0.33,0.56
GRASIM,2781.4,0.06,0.14
HCLTECH,1466.1,0.03,0.11
ULTRACEMCO,12733.0,0.02,0.06
SBILIFE,1810.7,-0.21,-0.37
ONGC,239.07,-0.18,-0.38
ADANIPORTS,1332.4,-0.28,-0.57
TECHM,1508.2,-0.3,-0.65
POWERGRID,286.05,-0.23,-0.72
WIPRO,249.56,-0.55,-0.84
NESTLEIND,1194.8,-0.51,-0.98
AXISBANK,1054.7,-0.14,-1.07
HDFCLIFE,776.45,-0.8,-1.42
BHARTIARTL,1883.9,-0.17,-1.91
HINDUNILVR,2664.7,-0.46,-2.15
NTPC,334.25,-0.61,-2.31
TCS,3097.5,-0.45,-3.56
INFY,1479.1,-1.31,-15.9
