symbol,ltp,changepct,contribution
HDFCBANK,951.05,-0.64,-21.33
ICICIBANK,1382.7,-0.83,-19.03
RELIANCE,1383.0,-0.49,-10.62
TATAMOTORS,682.95,-2.62,-8.01
AXISBANK,1158.9,-1.02,-7.87
TCS,3035.4,-0.88,-7.06
M&M,3574.9,-1.1,-6.5
KOTAKBANK,2031.3,-0.8,-5.91
BEL,395.45,-2.23,-5.7
ITC,401.0,-0.55,-4.96
ULTRACEMCO,12214.0,-1.51,-4.65
BHARTIARTL,1931.1,-0.39,-4.44
JIOFIN,306.75,-1.86,-3.59
SBIN,866.2,-0.51,-3.51
BAJAJ-AUTO,8839.0,-1.62,-3.29
WIPRO,244.59,-2.02,-3.14
TECHM,1452.4,-1.32,-2.88
ADANIENT,2619.8,-2.11,-2.85
ETERNAL,335.8,-0.75,-2.76
INDUSINDBK,740.75,-1.92,-2.41
INFY,1494.6,-0.19,-2.34
HEROMOTOCO,5277.0,-1.74,-1.96
TITAN,3418.3,-0.61,-1.94
BAJAJFINSV,2069.2,-0.73,-1.76
ADANIPORTS,1431.6,-0.69,-1.42
HINDALCO,741.05,-0.65,-1.34
DRREDDY,1298.1,-0.79,-1.31
SHRIRAMFIN,625.15,-0.58,-1.13
SUNPHARMA,1627.1,-0.25,-1.12
HDFCLIFE,770.25,-0.62,-1.12
TATASTEEL,172.66,-0.36,-0.95
APOLLOHOSP,7643.5,-0.53,-0.85
COALINDIA,392.85,-0.3,-0.6
GRASIM,2807.4,-0.22,-0.52
SBILIFE,1817.1,-0.13,-0.23
